iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
-1601811973,45.8,-2.12857,-0.609343,-13.7554,-1.43041,3.32586,-0.669131,0.451009,0.366075,0.400799
-1601811972,45.9,-2.26936,-0.274985,-13.8202,-1.38553,3.36072,-0.628555,0.446507,0.331062,0.410701
-1601811971,46,-2.40569,0.0626838,-13.881,-1.34114,3.39206,-0.586996,0.441267,0.295586,0.420452
-1601811970,46.1,-2.53761,0.403308,-13.9376,-1.2973,3.41982,-0.54447,0.435314,0.25969,0.430039
-1601811969,46.2,-2.66517,0.746528,-13.9899,-1.2541,3.44398,-0.500994,0.428673,0.223415,0.439449
-1601811968,46.3,-2.78845,1.09198,-14.0378,-1.21159,3.4645,-0.456586,0.42137,0.186806,0.44867
-1601811967,46.4,-2.90752,1.43931,-14.0812,-1.16984,3.48133,-0.411266,0.413431,0.149904,0.45769
-1601811966,46.5,-3.02245,1.78813,-14.12,-1.12892,3.49447,-0.365055,0.404883,0.112755,0.466496
-1601811965,46.6,-3.13333,2.13807,-14.1542,-1.08889,3.50388,-0.317975,0.395754,0.0754006,0.475076
-1601811964,46.7,-3.24026,2.48878,-14.1836,-1.04979,3.50954,-0.270048,0.386072,0.0378858,0.483418
-1601811963,46.8,-3.34332,2.83986,-14.2081,-1.01169,3.51145,-0.2213,0.375865,0.000254471,0.49151
-1601811962,46.9,-3.44263,3.19094,-14.2278,-0.974634,3.50959,-0.171755,0.365162,-0.0374494,0.49934
-1601811961,47,-3.53828,3.54165,-14.2425,-0.938672,3.50396,-0.121441,0.353993,-0.0751815,0.506897
-1601811960,47.1,-3.6304,3.89161,-14.2521,-0.90385,3.49456,-0.070385,0.342387,-0.112898,0.514168
-1601811959,47.2,-3.71909,4.24044,-14.2565,-0.870208,3.48138,-0.018617,0.330374,-0.150554,0.521142
-1601811958,47.3,-3.80448,4.58776,-14.2558,-0.837787,3.46445,0.0338331,0.317985,-0.188107,0.527808
-1601811957,47.4,-3.88669,4.9332,-14.2497,-0.806623,3.44377,0.0869339,0.305249,-0.225512,0.534155
-1601811956,47.5,-3.96585,5.27639,-14.2384,-0.776748,3.41935,0.140653,0.292198,-0.262725,0.540171
-1601811955,47.6,-4.04209,5.61695,-14.2216,-0.748193,3.39123,0.194957,0.278862,-0.299703,0.545847
-1601811954,47.7,-4.11553,5.95451,-14.1994,-0.720984,3.35942,0.249811,0.265273,-0.336404,0.551171
-1601811953,47.8,-4.18633,6.28871,-14.1716,-0.695146,3.32396,0.305179,0.251461,-0.372783,0.556134
-1601811952,47.9,-4.25461,6.61918,-14.1383,-0.670698,3.28488,0.361025,0.237457,-0.4088,0.560724
-1601811951,48,-4.32052,6.94557,-14.0994,-0.64766,3.24221,0.417311,0.223292,-0.444411,0.564934
-1601811950,48.1,-4.38419,7.26751,-14.0548,-0.626044,3.19601,0.473999,0.208997,-0.479575,0.568752
-1601811949,48.2,-4.44577,7.58465,-14.0046,-0.605864,3.14631,0.531048,0.194602,-0.514252,0.57217
-1601811948,48.3,-4.50541,7.89666,-13.9486,-0.587126,3.09318,0.588419,0.180139,-0.5484,0.575179
-1601811947,48.4,-4.56325,8.20318,-13.8869,-0.569837,3.03665,0.64607,0.165639,-0.58198,0.57777
-1601811946,48.5,-4.61943,8.50388,-13.8194,-0.553999,2.9768,0.703959,0.15113,-0.614952,0.579935
-1601811945,48.6,-4.67409,8.79843,-13.7461,-0.53961,2.91368,0.762043,0.136643,-0.647278,0.581667
-1601811944,48.7,-4.7274,9.08651,-13.667,-0.526668,2.84737,0.820277,0.122208,-0.67892,0.582957
-1601811943,48.8,-4.77948,9.3678,-13.582,-0.515166,2.77792,0.878619,0.107854,-0.709841,0.583798
-1601811942,48.9,-4.83048,9.64199,-13.4912,-0.505094,2.70543,0.937022,0.0936105,-0.740004,0.584184
-1601811941,49,-4.88054,9.90878,-13.3946,-0.496439,2.62995,0.99544,0.0795053,-0.769376,0.584107
-1601811940,49.1,-4.92981,10.1679,-13.2922,-0.489187,2.55158,1.05383,0.0655667,-0.79792,0.583563
-1601811939,49.2,-4.97843,10.419,-13.1839,-0.48332,2.47039,1.11214,0.0518223,-0.825603,0.582545
-1601811938,49.3,-5.02652,10.6619,-13.0697,-0.478816,2.38649,1.17032,0.038299,-0.852393,0.581048
-1601811937,49.4,-5.07423,10.8962,-12.9498,-0.475652,2.29995,1.22833,0.0250232,-0.878259,0.579068
-1601811936,49.5,-5.1217,11.1218,-12.8241,-0.473802,2.21087,1.28612,0.0120208,-0.903171,0.5766
-1601811935,49.6,-5.16904,11.3383,-12.6926,-0.473237,2.11935,1.34363,-0.000683289,-0.927098,0.57364
-1601811934,49.7,-5.21638,11.5456,-12.5554,-0.473928,2.02548,1.40083,-0.0130645,-0.950013,0.570185
-1601811933,49.8,-5.26386,11.7433,-12.4124,-0.475839,1.92938,1.45765,-0.0250994,-0.97189,0.566233
-1601811932,49.9,-5.31159,11.9314,-12.2638,-0.478935,1.83114,1.51406,-0.0367649,-0.992702,0.56178
-1601811931,50,-5.35969,12.1095,-12.1096,-0.483179,1.73087,1.56999,-0.0480392,-1.01243,0.556825
-1601811930,50.1,-5.40826,12.2775,-11.9499,-0.488529,1.62869,1.62541,-0.0589011,-1.03104,0.551367
-1601811929,50.2,-5.45743,12.4352,-11.7846,-0.494945,1.5247,1.68025,-0.0693303,-1.04852,0.545405
-1601811928,50.3,-5.50729,12.5824,-11.6138,-0.50238,1.41903,1.73447,-0.0793077,-1.06485,0.538939
-1601811927,50.4,-5.55794,12.7189,-11.4377,-0.51079,1.31177,1.78802,-0.0888149,-1.08,0.531969
-1601811926,50.5,-5.60948,12.8447,-11.2562,-0.520127,1.20306,1.84085,-0.0978348,-1.09397,0.524497
-1601811925,50.6,-5.66199,12.9595,-11.0696,-0.530341,1.09302,1.8929,-0.106351,-1.10674,0.516523
-1601811924,50.7,-5.71557,13.0632,-10.8777,-0.54138,0.981757,1.94414,-0.114349,-1.11829,0.508051
-1601811923,50.8,-5.77029,13.1558,-10.6808,-0.553193,0.869402,1.9945,-0.121814,-1.12861,0.499082
-1601811922,50.9,-5.82623,13.2371,-10.4788,-0.565725,0.756076,2.04394,-0.128734,-1.13769,0.489621
-1601811921,51,-5.88346,13.307,-10.272,-0.578921,0.641904,2.09241,-0.135098,-1.14553,0.479672
-1601811920,51.1,-5.94204,13.3654,-10.0604,-0.592725,0.527012,2.13986,-0.140895,-1.15211,0.469239
-1601811919,51.2,-6.00203,13.4124,-9.84407,-0.607081,0.411524,2.18624,-0.146116,-1.15744,0.458328
-1601811918,51.3,-6.06347,13.4477,-9.62317,-0.621929,0.295567,2.23151,-0.150753,-1.1615,0.446945
-1601811917,51.4,-6.12643,13.4715,-9.3978,-0.637212,0.179267,2.27561,-0.1548,-1.16429,0.435096
-1601811916,51.5,-6.19093,13.4836,-9.16809,-0.652869,0.0627503,2.31851,-0.15825,-1.16583,0.422788
-1601811915,51.6,-6.25701,13.484,-8.93414,-0.668842,-0.0538564,2.36015,-0.1611,-1.1661,0.41003
-1601811914,51.7,-6.3247,13.4728,-8.6961,-0.685069,-0.170427,2.4005,-0.163345,-1.16511,0.39683
-1601811913,51.8,-6.39403,13.4499,-8.45409,-0.70149,-0.286836,2.43951,-0.164983,-1.16286,0.383195
-1601811912,51.9,-6.46501,13.4154,-8.20825,-0.718045,-0.402958,2.47713,-0.166014,-1.15937,0.369136
-1601811911,52,-6.53764,13.3694,-7.95871,-0.734673,-0.518668,2.51332,-0.166436,-1.15463,0.354663
-1601811910,52.1,-6.61194,13.3117,-7.70563,-0.751312,-0.633844,2.54804,-0.16625,-1.14866,0.339785
-1601811909,52.2,-6.6879,13.2426,-7.44915,-0.767903,-0.748361,2.58126,-0.165457,-1.14147,0.324514
-1601811908,52.3,-6.76552,13.1621,-7.18943,-0.784384,-0.862098,2.61293,-0.164061,-1.13307,0.30886
-1601811907,52.4,-6.84477,13.0702,-6.92662,-0.800695,-0.974935,2.64302,-0.162064,-1.12347,0.292836
-1601811906,52.5,-6.92565,12.9671,-6.66088,-0.816776,-1.08675,2.67149,-0.159471,-1.11268,0.276453
-1601811905,52.6,-7.00812,12.8529,-6.39238,-0.832569,-1.19743,2.6983,-0.156286,-1.10073,0.259724
-1601811904,52.7,-7.09215,12.7277,-6.12128,-0.848014,-1.30686,2.72342,-0.152516,-1.08762,0.242662
-1601811903,52.8,-7.17771,12.5916,-5.84775,-0.863053,-1.41492,2.74682,-0.148168,-1.07337,0.22528
-1601811902,52.9,-7.26475,12.4448,-5.57197,-0.877629,-1.5215,2.76847,-0.14325,-1.05801,0.207592
-1601811901,53,-7.35322,12.2873,-5.29411,-0.891684,-1.62648,2.78833,-0.137769,-1.04155,0.189611
-1601811900,53.1,-7.44306,12.1195,-5.01436,-0.905164,-1.72977,2.80638,-0.131735,-1.02402,0.171353
-1601811899,53.2,-7.53423,11.9414,-4.7329,-0.918013,-1.83125,2.82259,-0.125158,-1.00543,0.152832
-1601811898,53.3,-7.62664,11.7533,-4.44991,-0.930178,-1.93082,2.83694,-0.118048,-0.985818,0.134062
-1601811897,53.4,-7.72024,11.5553,-4.16557,-0.941605,-2.02838,2.8494,-0.110417,-0.965193,0.115059
-1601811896,53.5,-7.81494,11.3477,-3.88009,-0.952244,-2.12383,2.85994,-0.102277,-0.943588,0.0958394
-1601811895,53.6,-7.91066,11.1307,-3.59365,-0.962044,-2.21707,2.86856,-0.0936401,-0.921026,0.0764178
-1601811894,53.7,-8.00732,10.9044,-3.30644,-0.970956,-2.308,2.87522,-0.08452,-0.897535,0.0568108
-1601811893,53.8,-8.10482,10.6691,-3.01867,-0.978933,-2.39655,2.87992,-0.0749306,-0.873142,0.0370345
-1601811892,53.9,-8.20307,10.4252,-2.73053,-0.985927,-2.4826,2.88262,-0.0648861,-0.847876,0.0171056
-1601811891,54,-8.30197,10.1727,-2.44221,-0.991895,-2.56609,2.88333,-0.0544018,-0.821766,-0.00295929
-1601811890,54.1,-8.40142,9.91203,-2.15393,-0.996793,-2.64693,2.88203,-0.0434931,-0.794841,-0.0231431
-1601811889,54.2,-8.50129,9.64341,-1.86587,-1.00058,-2.72503,2.8787,-0.0321761,-0.767133,-0.0434289
-1601811888,54.3,-8.60149,9.36711,-1.57826,-1.00322,-2.80033,2.87334,-0.0204675,-0.738672,-0.0637993
-1601811887,54.4,-8.7019,9.08344,-1.29127,-1.00466,-2.87274,2.86594,-0.00838414,-0.709491,-0.0842369
-1601811886,54.5,-8.80238,8.79266,-1.00514,-1.00488,-2.94221,2.85649,0.00405635,-0.679621,-0.104724
-1601811885,54.6,-8.90283,8.4951,-0.720045,-1.00384,-3.00865,2.84499,0.0168361,-0.649097,-0.125243
-1601811884,54.7,-9.00311,8.19104,-0.436206,-1.0015,-3.072,2.83144,0.0299367,-0.617952,-0.145777
-1601811883,54.8,-9.10309,7.8808,-0.153825,-0.997841,-3.13222,2.81584,0.0433394,-0.586219,-0.166307
-1601811882,54.9,-9.20263,7.5647,0.126893,-0.992825,-3.18923,2.79818,0.0570253,-0.553933,-0.186815
-1601811881,55,-9.30161,7.24306,0.405743,-0.986427,-3.24299,2.77848,0.0709749,-0.521131,-0.207284
-1601811880,55.1,-9.39987,6.91621,0.68252,-0.978622,-3.29344,2.75673,0.0851684,-0.487846,-0.227695
-1601811879,55.2,-9.49728,6.58449,0.95702,-0.969386,-3.34054,2.73294,0.0995859,-0.454116,-0.24803
-1601811878,55.3,-9.5937,6.24822,1.22904,-0.958698,-3.38425,2.70712,0.114207,-0.419975,-0.268272
-1601811877,55.4,-9.68897,5.90775,1.49838,-0.946539,-3.42452,2.67929,0.129011,-0.385462,-0.288402
-1601811876,55.5,-9.78296,5.56343,1.76483,-0.932891,-3.46133,2.64945,0.143977,-0.350612,-0.308402
-1601811875,55.6,-9.8755,5.2156,2.0282,-0.917739,-3.49464,2.61761,0.159085,-0.315463,-0.328254
-1601811874,55.7,-9.96645,4.86462,2.28829,-0.90107,-3.52441,2.5838,0.174313,-0.280052,-0.347941
-1601811873,55.8,-10.0557,4.51084,2.5449,-0.882873,-3.55064,2.54803,0.18964,-0.244416,-0.367443
-1601811872,55.9,-10.143,4.15461,2.79783,-0.863139,-3.57329,2.51032,0.205044,-0.208594,-0.386744
-1601811871,56,-10.2282,3.7963,3.0469,-0.841862,-3.59235,2.47069,0.220503,-0.172623,-0.405825
-1601811870,56.1,-10.3113,3.43626,3.2919,-0.819037,-3.60781,2.42916,0.235997,-0.13654,-0.424669
-1601811869,56.2,-10.392,3.07485,3.53267,-0.794662,-3.61966,2.38576,0.251503,-0.100384,-0.443258
-1601811868,56.3,-10.4702,2.71245,3.769,-0.768737,-3.62789,2.34052,0.266999,-0.0641933,-0.461575
-1601811867,56.4,-10.5457,2.3494,4.00071,-0.741263,-3.6325,2.29346,0.282464,-0.0280047,-0.479603
-1601811866,56.5,-10.6184,1.98607,4.22763,-0.712246,-3.63349,2.24461,0.297876,0.00814335,-0.497324
-1601811865,56.6,-10.6881,1.62282,4.44957,-0.681691,-3.63087,2.194,0.313213,0.0442132,-0.514722
-1601811864,56.7,-10.7547,1.26001,4.66637,-0.649607,-3.62465,2.14168,0.328453,0.080167,-0.531779
-1601811863,56.8,-10.818,0.898009,4.87785,-0.616004,-3.61484,2.08766,0.343575,0.115967,-0.54848
-1601811862,56.9,-10.8778,0.537164,5.08385,-0.580896,-3.60146,2.03199,0.358556,0.151577,-0.564807
-1601811861,57,-10.9341,0.177835,5.2842,-0.544298,-3.58454,1.97471,0.373375,0.186958,-0.580745
-1601811860,57.1,-10.9866,-0.179626,5.47874,-0.506227,-3.56408,1.91586,0.388011,0.222074,-0.596279
-1601811859,57.2,-11.0353,-0.534865,5.66732,-0.466703,-3.54013,1.85547,0.402443,0.256889,-0.611391
-1601811858,57.3,-11.0799,-0.887536,5.84978,-0.425746,-3.51272,1.79359,0.416649,0.291366,-0.626068
-1601811857,57.4,-11.1204,-1.23729,6.02599,-0.383381,-3.48187,1.73027,0.430609,0.325469,-0.640294
-1601811856,57.5,-11.1566,-1.5838,6.19579,-0.339633,-3.44764,1.66555,0.444302,0.359162,-0.654054
-1601811855,57.6,-11.1883,-1.92671,6.35905,-0.29453,-3.41005,1.59948,0.457707,0.39241,-0.667334
-1601811854,57.7,-11.2154,-2.2657,6.51564,-0.248102,-3.36917,1.5321,0.470804,0.425179,-0.68012
-1601811853,57.8,-11.2378,-2.60043,6.66543,-0.20038,-3.32503,1.46347,0.483574,0.457433,-0.692399
-1601811852,57.9,-11.2554,-2.9306,6.8083,-0.151399,-3.2777,1.39364,0.495996,0.48914,-0.704156
-1601811851,58,-11.2681,-3.25587,6.94412,-0.101194,-3.22723,1.32266,0.508051,0.520266,-0.71538
-1601811850,58.1,-11.2756,-3.57594,7.07279,-0.0498016,-3.17367,1.25058,0.519721,0.550778,-0.726057
-1601811849,58.2,-11.278,-3.8905,7.1942,0.00273722,-3.11709,1.17746,0.530987,0.580644,-0.736175
-1601811848,58.3,-11.2751,-4.19926,7.30825,0.0563817,-3.05756,1.10336,0.541831,0.609832,-0.745723
-1601811847,58.4,-11.2667,-4.50192,7.41484,0.111089,-2.99515,1.02834,0.552234,0.638313,-0.75469
-1601811846,58.5,-11.2528,-4.7982,7.51389,0.166813,-2.92992,0.952446,0.56218,0.666055,-0.763064
-1601811845,58.6,-11.2333,-5.08781,7.60531,0.223509,-2.86196,0.875746,0.571652,0.693029,-0.770836
-1601811844,58.7,-11.2081,-5.3705,7.68901,0.281127,-2.79134,0.798299,0.580634,0.719208,-0.777995
-1601811843,58.8,-11.177,-5.646,7.76494,0.339619,-2.71815,0.720168,0.589109,0.744562,-0.784532
-1601811842,58.9,-11.1401,-5.91405,7.83303,0.398932,-2.64246,0.641414,0.597062,0.769065,-0.790438
-1601811841,59,-11.0972,-6.17441,7.89321,0.459013,-2.56437,0.562101,0.604478,0.792691,-0.795706
-1601811840,59.1,-11.0483,-6.42684,7.94543,0.519809,-2.48395,0.482294,0.611344,0.815414,-0.800326
-1601811839,59.2,-10.9933,-6.67112,7.98965,0.581263,-2.40131,0.402058,0.617645,0.837211,-0.804293
-1601811838,59.3,-10.932,-6.90704,8.02583,0.643319,-2.31654,0.321458,0.623368,0.858057,-0.807599
-1601811837,59.4,-10.8646,-7.13437,8.05393,0.705917,-2.22973,0.24056,0.628502,0.877932,-0.810239
-1601811836,59.5,-10.7908,-7.35292,8.07393,0.768999,-2.14099,0.159432,0.633033,0.896812,-0.812206
-1601811835,59.6,-10.7108,-7.5625,8.08581,0.832503,-2.05041,0.0781414,0.636953,0.914679,-0.813497
-1601811834,59.7,-10.6243,-7.76294,8.08956,0.896369,-1.95809,-0.00324442,0.640249,0.931513,-0.814106
-1601811833,59.8,-10.5315,-7.95407,8.08516,0.960532,-1.86414,-0.084657,0.642912,0.947296,-0.814031
-1601811832,59.9,-10.4322,-8.13572,8.07263,1.02493,-1.76866,-0.166028,0.644934,0.96201,-0.813268
-1601811831,60,-10.3265,-8.30775,8.05196,1.0895,-1.67177,-0.247288,0.646306,0.975641,-0.811816
-1601811830,60.1,-10.2143,-8.47003,8.02318,1.15417,-1.57357,-0.328368,0.647022,0.988175,-0.809672
-1601811829,60.2,-10.0956,-8.62243,7.9863,1.21888,-1.47417,-0.409199,0.647073,0.999597,-0.806837
-1601811828,60.3,-9.97052,-8.76483,7.94135,1.28356,-1.37369,-0.489712,0.646456,1.0099,-0.803309
-1601811827,60.4,-9.83894,-8.89713,7.88837,1.34815,-1.27223,-0.569838,0.645165,1.01906,-0.79909
-1601811826,60.5,-9.7009,-9.01925,7.8274,1.41257,-1.16992,-0.649507,0.643195,1.02708,-0.794181
-1601811825,60.6,-9.55643,-9.13109,7.75848,1.47676,-1.06686,-0.728651,0.640545,1.03395,-0.788584
-1601811824,60.7,-9.40556,-9.2326,7.68169,1.54066,-0.963165,-0.807201,0.637212,1.03967,-0.782302
-1601811823,60.8,-9.24831,-9.32371,7.59707,1.60418,-0.85896,-0.885089,0.633195,1.04422,-0.775339
-1601811822,60.9,-9.08473,-9.40437,7.50469,1.66727,-0.754359,-0.962246,0.628494,1.04761,-0.7677
-1601811821,61,-8.91487,-9.47457,7.40464,1.72986,-0.649478,-1.03861,0.623109,1.04983,-0.759389
-1601811820,61.1,-8.73878,-9.53426,7.297,1.79187,-0.544433,-1.1141,0.617042,1.05088,-0.750413
-1601811819,61.2,-8.55652,-9.58345,7.18185,1.85325,-0.439341,-1.18867,0.610297,1.05076,-0.740779
-1601811818,61.3,-8.36816,-9.62214,7.0593,1.91391,-0.334319,-1.26224,0.602876,1.04949,-0.730495
-1601811817,61.4,-8.17376,-9.65032,6.92944,1.9738,-0.229482,-1.33474,0.594786,1.04705,-0.719569
-1601811816,61.5,-7.97342,-9.66804,6.79239,2.03285,-0.124948,-1.40613,0.586032,1.04346,-0.708013
-1601811815,61.6,-7.76723,-9.67533,6.64826,2.09098,-0.0208294,-1.47633,0.576621,1.03872,-0.695835
-1601811814,61.7,-7.55526,-9.67223,6.49716,2.14815,0.0827583,-1.54528,0.566562,1.03285,-0.683048
-1601811813,61.8,-7.33763,-9.6588,6.33924,2.20427,0.185702,-1.61292,0.555864,1.02585,-0.669664
-1601811812,61.9,-7.11444,-9.63511,6.17463,2.2593,0.287891,-1.67919,0.544538,1.01774,-0.655696
-1601811811,62,-6.88581,-9.60125,6.00345,2.31316,0.389214,-1.74404,0.532595,1.00853,-0.641158
-1601811810,62.1,-6.65185,-9.5573,5.82587,2.3658,0.489562,-1.8074,0.520047,0.998247,-0.626065
-1601811809,62.2,-6.41269,-9.50337,5.64202,2.41715,0.588828,-1.86923,0.506908,0.986895,-0.610433
-1601811808,62.3,-6.16846,-9.43957,5.45208,2.46716,0.686906,-1.92947,0.493192,0.974497,-0.594278
-1601811807,62.4,-5.91931,-9.36603,5.25618,2.51577,0.783693,-1.98807,0.478914,0.961074,-0.577616
-1601811806,62.5,-5.66536,-9.28288,5.05452,2.56293,0.879088,-2.04498,0.46409,0.946646,-0.560466
-1601811805,62.6,-5.40677,-9.19026,4.84725,2.60857,0.97299,-2.10015,0.448737,0.931237,-0.542845
-1601811804,62.7,-5.1437,-9.08834,4.63455,2.65266,1.0653,-2.15353,0.432872,0.91487,-0.524773
-1601811803,62.8,-4.87629,-8.97726,4.4166,2.69513,1.15593,-2.20509,0.416515,0.897571,-0.506269
-1601811802,62.9,-4.60473,-8.85721,4.19359,2.73594,1.24479,-2.25477,0.399683,0.879366,-0.487353
-1601811801,63,-4.32916,-8.72836,3.96571,2.77505,1.33178,-2.30255,0.382397,0.860281,-0.468045
-1601811800,63.1,-4.04977,-8.59092,3.73315,2.81241,1.41681,-2.34837,0.364677,0.840346,-0.448367
-1601811799,63.2,-3.76674,-8.44507,3.4961,2.84797,1.49982,-2.39221,0.346544,0.819589,-0.428341
-1601811798,63.3,-3.48024,-8.29103,3.25477,2.8817,1.58071,-2.43403,0.328019,0.798041,-0.407987
-1601811797,63.4,-3.19046,-8.129,3.00937,2.91356,1.6594,-2.47379,0.309126,0.775734,-0.38733
-1601811796,63.5,-2.89759,-7.95922,2.76009,2.94352,1.73583,-2.51148,0.289886,0.752699,-0.36639
-1601811795,63.6,-2.60182,-7.78191,2.50714,2.97153,1.80992,-2.54706,0.270323,0.728969,-0.345193
-1601811794,63.7,-2.30335,-7.59732,2.25074,2.99757,1.8816,-2.58051,0.250461,0.704578,-0.32376
-1601811793,63.8,-2.00238,-7.40568,1.99111,3.02161,1.95081,-2.61181,0.230323,0.679561,-0.302116
-1601811792,63.9,-1.6991,-7.20724,1.72845,3.04363,2.01749,-2.64093,0.209934,0.653952,-0.280286
-1601811791,64,-1.39372,-7.00226,1.463,3.06359,2.08158,-2.66786,0.189319,0.627787,-0.258292
-1601811790,64.1,-1.08645,-6.79101,1.19496,3.08149,2.14303,-2.69258,0.168504,0.601103,-0.236161
-1601811789,64.2,-0.777491,-6.57375,0.924554,3.09729,2.20179,-2.71509,0.147513,0.573936,-0.213916
-1601811788,64.3,-0.46706,-6.35074,0.652012,3.11098,2.25781,-2.73536,0.126373,0.546324,-0.191583
-1601811787,64.4,-0.155365,-6.12228,0.377555,3.12256,2.31104,-2.7534,0.10511,0.518304,-0.169186
-1601811786,64.5,0.15738,-5.88863,0.101406,3.132,2.36145,-2.7692,0.08375,0.489916,-0.146751
-1601811785,64.6,0.470964,-5.65008,-0.17621,3.13931,2.40901,-2.78275,0.0623191,0.461197,-0.124304
-1601811784,64.7,0.78517,-5.40692,-0.455069,3.14446,2.45368,-2.79406,0.0408443,0.432186,-0.101869
-1601811783,64.8,1.09978,-5.15944,-0.734948,3.14747,2.49544,-2.80313,0.0193523,0.402924,-0.0794722
-1601811782,64.9,1.41459,-4.90793,-1.01562,3.14833,2.53426,-2.80996,-0.00213007,0.373448,-0.0571385
-1601811781,65,1.72938,-4.65269,-1.29686,3.14705,2.57012,-2.81456,-0.023576,0.343799,-0.0348934
-1601811780,65.1,2.04393,-4.39401,-1.57846,3.14362,2.60302,-2.81694,-0.0449586,0.314017,-0.0127623
-1601811779,65.2,2.35803,-4.13219,-1.86018,3.13806,2.63293,-2.81712,-0.0662509,0.284142,0.00922969
-1601811778,65.3,2.67147,-3.86752,-2.14181,3.13038,2.65984,-2.8151,-0.0874262,0.254212,0.0310574
-1601811777,65.4,2.98404,-3.60032,-2.42313,3.12058,2.68377,-2.81091,-0.108458,0.224269,0.0526957
-1601811776,65.5,3.29552,-3.33087,-2.70392,3.10869,2.7047,-2.80457,-0.129318,0.194352,0.07412
-1601811775,65.6,3.60571,-3.05948,-2.98397,3.09472,2.72264,-2.79609,-0.149982,0.164501,0.0953056
-1601811774,65.7,3.9144,-2.78644,-3.26307,3.0787,2.7376,-2.78552,-0.170423,0.134756,0.116228
-1601811773,65.8,4.22138,-2.51206,-3.541,3.06065,2.7496,-2.77286,-0.190613,0.105156,0.136863
-1601811772,65.9,4.52646,-2.23662,-3.81757,3.04059,2.75864,-2.75815,-0.210529,0.07574,0.157187
-1601811771,66,4.82943,-1.96043,-4.09257,3.01855,2.76475,-2.74143,-0.230143,0.0465474,0.177176
-1601811770,66.1,5.1301,-1.68377,-4.36579,2.99457,2.76796,-2.72273,-0.24943,0.0176169,0.196807
-1601811769,66.2,5.42828,-1.40693,-4.63705,2.96868,2.76828,-2.70208,-0.268366,-0.0110134,0.216057
-1601811768,66.3,5.72378,-1.1302,-4.90614,2.94091,2.76577,-2.67953,-0.286925,-0.0393055,0.234903
-1601811767,66.4,6.0164,-0.85387,-5.17289,2.9113,2.76044,-2.65512,-0.305084,-0.067222,0.253324
-1601811766,66.5,6.30598,-0.578209,-5.43711,2.87991,2.75234,-2.62888,-0.322818,-0.0947258,0.271297
-1601811765,66.6,6.59232,-0.303494,-5.69861,2.84676,2.74151,-2.60087,-0.340105,-0.121781,0.288802
-1601811764,66.7,6.87527,-0.0299969,-5.95722,2.8119,2.728,-2.57114,-0.35692,-0.148351,0.305818
-1601811763,66.8,7.15465,0.242017,-6.21278,2.77539,2.71185,-2.53973,-0.373242,-0.174401,0.322324
-1601811762,66.9,7.4303,0.512288,-6.46512,2.73727,2.69313,-2.50669,-0.389048,-0.199896,0.338301
-1601811761,67,7.70205,0.78056,-6.71407,2.6976,2.67189,-2.47209,-0.404319,-0.224804,0.35373
-1601811760,67.1,7.96977,1.04658,-6.95948,2.65642,2.64819,-2.43596,-0.419031,-0.24909,0.368592
-1601811759,67.2,8.23329,1.31012,-7.20121,2.61381,2.6221,-2.39839,-0.433167,-0.272722,0.38287
-1601811758,67.3,8.49248,1.57093,-7.43911,2.56981,2.59367,-2.35941,-0.446706,-0.29567,0.396546
-1601811757,67.4,8.74721,1.82878,-7.67305,2.52449,2.56299,-2.3191,-0.459629,-0.317902,0.409604
-1601811756,67.5,8.99734,2.08345,-7.90289,2.47791,2.53012,-2.27751,-0.471919,-0.339389,0.422028
-1601811755,67.6,9.24275,2.33473,-8.12851,2.43013,2.49514,-2.23471,-0.483558,-0.360104,0.433803
-1601811754,67.7,9.48332,2.58241,-8.34979,2.38122,2.45812,-2.19077,-0.494531,-0.380017,0.444915
-1601811753,67.8,9.71896,2.82629,-8.56663,2.33124,2.41916,-2.14575,-0.504821,-0.399104,0.45535
-1601811752,67.9,9.94954,3.06618,-8.77891,2.28028,2.37833,-2.09973,-0.514414,-0.417338,0.465096
-1601811751,68,10.175,3.3019,-8.98654,2.22838,2.33572,-2.05276,-0.523297,-0.434697,0.474142
-1601811750,68.1,10.3952,3.53327,-9.18943,2.17564,2.29142,-2.00492,-0.531455,-0.451156,0.482475
-1601811749,68.2,10.6101,3.76013,-9.3875,2.12212,2.24552,-1.95629,-0.538878,-0.466694,0.490086
-1601811748,68.3,10.8196,3.98232,-9.58067,2.06789,2.19811,-1.90693,-0.545555,-0.481291,0.496967
-1601811747,68.4,11.0236,4.1997,-9.76886,2.01303,2.14929,-1.85692,-0.551475,-0.494929,0.503108
-1601811746,68.5,11.2222,4.41214,-9.95203,1.95762,2.09916,-1.80633,-0.55663,-0.50759,0.508504
-1601811745,68.6,11.4151,4.61949,-10.1301,1.90173,2.04781,-1.75524,-0.561012,-0.519257,0.513147
-1601811744,68.7,11.6025,4.82166,-10.3031,1.84544,1.99534,-1.70373,-0.564614,-0.529917,0.517033
-1601811743,68.8,11.7842,5.01853,-10.4708,1.78884,1.94186,-1.65186,-0.567432,-0.539555,0.520158
-1601811742,68.9,11.9603,5.21,-10.6334,1.73198,1.88747,-1.59972,-0.56946,-0.548162,0.52252
-1601811741,69,12.1306,5.396,-10.7908,1.67497,1.83226,-1.54738,-0.570696,-0.555727,0.524115
