seq,frame_id,stamp,position_x,position_y,position_z,yaw,yaw_rate,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_ztype_mask
0,,1657663639.976527903,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.001597395,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.026643981,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.052330952,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.076635884,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.101525056,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.126565714,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.151656937,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.176996731,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.201586967,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.226556834,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.251739942,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.276763569,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.302318652,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.326590548,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.351559502,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.376565738,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.401730972,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.427306862,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.451577613,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.476736058,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.501547434,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.526992264,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.552468535,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.576587125,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.601553436,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.626671935,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.651584747,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.676885518,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.701657890,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.726547370,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.751621787,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.776958352,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.802403502,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.826547342,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.851558645,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.876833544,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.901533456,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.927516294,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.951604818,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663640.976622972,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.001572517,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.026867017,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.052413488,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.076761084,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.101552287,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.126674481,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.151544905,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.177382285,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.201608097,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.226540701,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.251560311,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.276583011,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.301860655,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.326545205,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.351524074,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.376559535,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.401558322,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.427563906,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.451623579,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.476521392,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.501615389,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.526764247,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.552239031,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.576544998,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.601551818,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.626771670,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.651923467,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.677047948,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.701545059,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.737287375,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.751581449,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.776690166,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.802169544,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.826587604,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.851598443,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.876705405,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.901856089,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.927416784,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.951610667,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663641.976529359,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.001601399,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.027221711,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.052430409,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.076632639,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.101537486,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.126601288,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.151527597,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.177662417,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.201575719,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.226554179,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.251597628,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.276814145,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.302360601,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.326753051,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.351552525,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.376766273,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.401578703,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.427312615,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.451574019,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.476624742,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.501564279,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.526754661,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.552353113,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.576744645,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.601547067,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.626786534,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.651545379,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.677648123,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.701701279,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.726698533,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.751698724,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.776705148,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.802512578,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.826716984,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.851660306,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.876887467,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.901577948,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.927195186,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.951563192,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663642.976522293,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.001629790,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.026609712,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.052492433,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.076695199,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.101585761,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.126894964,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.151849746,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.176557212,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.201641281,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.226514886,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.251588028,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.276632317,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.302405458,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.326968320,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.351505100,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.376617215,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.401595163,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.427472506,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.451588730,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.476581286,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.501555258,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.526647235,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.552334634,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.576730427,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.601550269,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.627057558,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.651552293,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.677134268,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.701602227,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.726524416,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.751588056,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.776733650,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.802421582,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.826787344,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.851526759,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.876722325,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.901595429,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.927469611,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.951968121,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663643.976586263,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.001884327,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.026771109,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.052333670,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.076940175,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.101554462,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.126712089,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.151530251,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.177119553,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.201499950,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.226544038,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.251600251,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.277091930,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.301851651,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.326930501,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.351577538,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.376997981,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.401583563,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.427707266,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.451578360,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.476584362,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.501653474,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.526589863,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.552444468,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.576846434,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.601534627,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.626927053,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.651527877,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.677121894,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.701779794,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.726537361,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.751709367,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.776988967,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.802474013,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.826862677,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.851502442,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.876647132,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.901583421,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.927767759,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.951864558,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663644.976522114,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.001627450,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.026901628,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.052370155,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.076638131,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.101585988,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.126639164,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.151556315,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.177536224,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.201892606,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.226554867,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.251565958,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.276658006,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.302422786,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.326647968,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.351585502,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.376564488,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.401587833,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.427443338,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.451649125,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.476563999,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.501651297,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.526611296,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.552423170,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.576787190,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.601612650,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.626866920,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.651543610,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.677615079,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.701596197,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.726564529,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.751821694,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.776742987,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.801958839,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.826715025,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.851565752,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.876655283,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.901599115,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.927455766,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.951720056,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663645.976523433,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.001667827,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.026707028,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.052426563,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.076701024,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.101582196,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.126748575,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.151564753,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.177538453,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.201873684,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.226562211,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.251573105,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.276812324,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.302388586,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.326661721,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.351559509,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.376696935,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.401622278,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.427526248,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.451582675,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.476613731,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.501750309,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.526632502,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.552474063,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.576849994,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.601582785,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.626555378,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.651560272,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.677123680,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.701687591,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.726587056,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
0,,1657663646.751714164,-1.3124,3.33159,1.21259,-1.47984,0,0,0,0,0,0,0,2048
