iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
152,1.51,0.917359,-0.0273804,0,0.478154,-0.0420558,0,-1.52297,0.213733,0
153,1.52,0.922064,-0.02779,0,0.462952,-0.03986,0,-1.51727,0.225439,0
154,1.53,0.926618,-0.0281772,0,0.447812,-0.0375469,0,-1.51045,0.237198,0
155,1.54,0.931021,-0.0285406,0,0.432746,-0.0351159,0,-1.50255,0.249002,0
156,1.55,0.935273,-0.0288791,0,0.417765,-0.0325667,0,-1.49357,0.260841,0
157,1.56,0.939376,-0.0291915,0,0.402879,-0.029899,0,-1.48355,0.272708,0
158,1.57,0.943331,-0.0294767,0,0.388097,-0.0271125,0,-1.47252,0.284593,0
159,1.58,0.947139,-0.0297334,0,0.373431,-0.0242071,0,-1.46049,0.296488,0
160,1.59,0.9508,-0.0299604,0,0.358891,-0.0211827,0,-1.44749,0.308383,0
161,1.6,0.954317,-0.0301566,0,0.344485,-0.0180395,0,-1.43355,0.32027,0
162,1.61,0.95769,-0.0303208,0,0.330223,-0.0147774,0,-1.4187,0.332139,0
163,1.62,0.960922,-0.0304518,0,0.316114,-0.0113968,0,-1.40297,0.343982,0
164,1.63,0.964013,-0.0305484,0,0.302166,-0.00789789,0,-1.38638,0.355791,0
165,1.64,0.966966,-0.0306094,0,0.288389,-0.00428112,0,-1.36896,0.367555,0
166,1.65,0.969782,-0.0306336,0,0.27479,-0.000546966,0,-1.35074,0.379266,0
167,1.66,0.972462,-0.0306199,0,0.261377,0.003304,0,-1.33175,0.390916,0
168,1.67,0.97501,-0.0305671,0,0.248157,0.00727112,0,-1.31203,0.402496,0
169,1.68,0.977426,-0.0304741,0,0.235138,0.0113537,0,-1.29159,0.413996,0
170,1.69,0.979713,-0.0303397,0,0.222328,0.0155508,0,-1.27047,0.425409,0
171,1.7,0.981873,-0.0301627,0,0.209731,0.0198615,0,-1.2487,0.436725,0
172,1.71,0.983909,-0.0299421,0,0.197356,0.0242849,0,-1.22632,0.447936,0
173,1.72,0.985821,-0.0296766,0,0.185207,0.0288198,0,-1.20335,0.459033,0
174,1.73,0.987613,-0.0293653,0,0.173291,0.0334651,0,-1.17982,0.470008,0
175,1.74,0.989288,-0.029007,0,0.161612,0.0382196,0,-1.15576,0.480853,0
176,1.75,0.990846,-0.0286006,0,0.150177,0.0430818,0,-1.13121,0.49156,0
177,1.76,0.992292,-0.028145,0,0.13899,0.0480503,0,-1.1062,0.502119,0
178,1.77,0.993627,-0.0276392,0,0.128055,0.0531236,0,-1.08075,0.512524,0
179,1.78,0.994854,-0.0270822,0,0.117376,0.0583002,0,-1.0549,0.522766,0
180,1.79,0.995976,-0.0264729,0,0.106958,0.0635784,0,-1.02869,0.532837,0
181,1.8,0.996994,-0.0258103,0,0.0968034,0.0689563,0,-1.00213,0.54273,0
182,1.81,0.997912,-0.0250934,0,0.0869161,0.0744323,0,-0.975266,0.552437,0
183,1.82,0.998733,-0.0243213,0,0.077299,0.0800045,0,-0.948123,0.561951,0
184,1.83,0.999459,-0.023493,0,0.0679545,0.0856707,0,-0.920734,0.571265,0
