iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
237,2.36,0.987264,0.426564,0,0.13231,0.817343,0,0.279475,0.141673,0
238,2.37,0.988601,0.434744,0,0.135013,0.818643,0,0.26124,0.118479,0
239,2.38,0.989963,0.442936,0,0.137533,0.819712,0,0.242713,0.0953673,0
240,2.39,0.991351,0.451138,0,0.139867,0.820551,0,0.22392,0.0723526,0
241,2.4,0.99276,0.459346,0,0.142011,0.82116,0,0.204887,0.0494483,0
242,2.41,0.99419,0.46756,0,0.143964,0.82154,0,0.18564,0.026667,0
243,2.42,0.995639,0.475776,0,0.145723,0.821694,0,0.166202,0.00402161,0
244,2.43,0.997104,0.483993,0,0.147287,0.821621,0,0.146598,-0.0184759,0
245,2.44,0.998584,0.492208,0,0.148655,0.821325,0,0.126852,-0.0408136,0
246,2.45,1.00008,0.500419,0,0.149824,0.820806,0,0.106986,-0.0629802,0
247,2.46,1.00158,0.508623,0,0.150794,0.820066,0,0.0870213,-0.0849649,0
248,2.47,1.00309,0.516819,0,0.151564,0.819107,0,0.0669806,-0.106757,0
249,2.48,1.00461,0.525005,0,0.152134,0.817931,0,0.0468838,-0.128347,0
250,2.49,1.00613,0.533177,0,0.152502,0.816541,0,0.026751,-0.149725,0
251,2.5,1.00766,0.541335,0,0.152668,0.814937,0,0.00660119,-0.170882,0
252,2.51,1.00919,0.549475,0,0.152634,0.813124,0,-0.013547,-0.191809,0
253,2.52,1.01071,0.557597,0,0.152398,0.811102,0,-0.0336759,-0.212498,0
254,2.53,1.01223,0.565697,0,0.15196,0.808875,0,-0.0537684,-0.232941,0
255,2.54,1.01375,0.573773,0,0.151322,0.806444,0,-0.073808,-0.253131,0
256,2.55,1.01526,0.581825,0,0.150484,0.803813,0,-0.0937789,-0.273061,0
257,2.56,1.01676,0.589849,0,0.149447,0.800984,0,-0.113666,-0.292724,0
258,2.57,1.01825,0.597844,0,0.148211,0.797959,0,-0.133455,-0.312114,0
259,2.58,1.01972,0.605808,0,0.146778,0.794742,0,-0.153131,-0.331225,0
260,2.59,1.02118,0.613738,0,0.145149,0.791336,0,-0.172682,-0.350051,0
261,2.6,1.02263,0.621634,0,0.143325,0.787742,0,-0.192094,-0.368588,0
262,2.61,1.02405,0.629492,0,0.141308,0.783965,0,-0.211356,-0.38683,0
263,2.62,1.02545,0.637312,0,0.139099,0.780007,0,-0.230456,-0.404773,0
264,2.63,1.02683,0.645092,0,0.136699,0.775871,0,-0.249383,-0.422413,0
265,2.64,1.02818,0.652829,0,0.134112,0.77156,0,-0.268127,-0.439747,0
266,2.65,1.02951,0.660523,0,0.131337,0.767077,0,-0.286677,-0.45677,0
267,2.66,1.03081,0.66817,0,0.128379,0.762425,0,-0.305024,-0.473479,0
268,2.67,1.03208,0.675771,0,0.125238,0.757608,0,-0.323159,-0.489872,0
269,2.68,1.03331,0.683322,0,0.121916,0.752629,0,-0.341074,-0.505946,0
270,2.69,1.03452,0.690823,0,0.118417,0.74749,0,-0.358761,-0.521698,0
271,2.7,1.03568,0.698271,0,0.114742,0.742196,0,-0.376212,-0.537127,0
272,2.71,1.03681,0.705666,0,0.110893,0.736749,0,-0.393421,-0.552231,0
273,2.72,1.0379,0.713006,0,0.106874,0.731152,0,-0.410381,-0.567008,0
274,2.73,1.03895,0.720289,0,0.102687,0.72541,0,-0.427086,-0.581458,0
275,2.74,1.03995,0.727513,0,0.0983334,0.719524,0,-0.44353,-0.595578,0
276,2.75,1.04091,0.734679,0,0.093817,0.713499,0,-0.459707,-0.609369,0
277,2.76,1.04183,0.741783,0,0.0891402,0.707338,0,-0.475614,-0.622829,0
278,2.77,1.0427,0.748825,0,0.0843056,0.701044,0,-0.491246,-0.635958,0
279,2.78,1.04351,0.755803,0,0.0793162,0.69462,0,-0.506598,-0.648757,0
280,2.79,1.04428,0.762717,0,0.0741746,0.68807,0,-0.521667,-0.661225,0
281,2.8,1.045,0.769564,0,0.0688838,0.681397,0,-0.53645,-0.673363,0
282,2.81,1.04566,0.776344,0,0.0634466,0.674604,0,-0.550943,-0.685171,0
283,2.82,1.04627,0.783056,0,0.0578659,0.667694,0,-0.565144,-0.696649,0
284,2.83,1.04682,0.789698,0,0.0521447,0.660672,0,-0.579051,-0.707799,0
285,2.84,1.04731,0.796269,0,0.0462859,0.653539,0,-0.592662,-0.718621,0
286,2.85,1.04774,0.802768,0,0.0402924,0.6463,0,-0.605974,-0.729116,0
287,2.86,1.04811,0.809195,0,0.0341674,0.638958,0,-0.618987,-0.739286,0
288,2.87,1.04842,0.815547,0,0.0279137,0.631516,0,-0.631699,-0.749132,0
289,2.88,1.04867,0.821825,0,0.0215344,0.623977,0,-0.64411,-0.758656,0
290,2.89,1.04885,0.828026,0,0.0150325,0.616344,0,-0.656218,-0.767859,0
291,2.9,1.04897,0.834151,0,0.00841104,0.60862,0,-0.668024,-0.776743,0
292,2.91,1.04902,0.840199,0,0.00167302,0.60081,0,-0.679528,-0.78531,0
293,2.92,1.049,0.846167,0,-0.00517851,0.592915,0,-0.690728,-0.793561,0
294,2.93,1.04892,0.852057,0,-0.0121405,0.58494,0,-0.701627,-0.801499,0
295,2.94,1.04876,0.857866,0,-0.01921,0.576886,0,-0.712223,-0.809126,0
296,2.95,1.04853,0.863594,0,-0.026384,0.568758,0,-0.722518,-0.816444,0
297,2.96,1.04823,0.869241,0,-0.0336594,0.560559,0,-0.732513,-0.823455,0
298,2.97,1.04786,0.874805,0,-0.0410333,0.55229,0,-0.742209,-0.830161,0
299,2.98,1.04741,0.880286,0,-0.0485026,0.543956,0,-0.751606,-0.836566,0
300,2.99,1.04689,0.885684,0,-0.0560644,0.53556,0,-0.760706,-0.84267,0
301,3,1.04629,0.890997,0,-0.0637157,0.527104,0,-0.769511,-0.848477,0
