iteration,time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z
497,4.96,-0.383253,0.705733,0.176433,0.329775,-0.68123,-0.170308,0.155691,0.0964361,0.024109
498,4.97,-0.379947,0.698925,0.174731,0.331304,-0.680269,-0.170067,0.150206,0.0958487,0.0239622
499,4.98,-0.376627,0.692127,0.173032,0.332779,-0.679313,-0.169828,0.144804,0.0952456,0.0238114
500,4.99,-0.373292,0.685339,0.171335,0.3342,-0.678364,-0.169591,0.139486,0.0946273,0.0236568
501,5,-0.369943,0.67856,0.16964,0.335569,-0.677421,-0.169355,0.134253,0.0939943,0.0234986
502,5.01,-0.366581,0.67179,0.167948,0.336886,-0.676484,-0.169121,0.129104,0.093347,0.0233368
503,5.02,-0.363205,0.66503,0.166258,0.338151,-0.675554,-0.168889,0.12404,0.092686,0.0231715
504,5.03,-0.359818,0.658279,0.16457,0.339367,-0.674631,-0.168658,0.119062,0.0920116,0.0230029
505,5.04,-0.356418,0.651538,0.162884,0.340533,-0.673714,-0.168428,0.11417,0.0913243,0.0228311
506,5.05,-0.353007,0.644805,0.161201,0.341651,-0.672804,-0.168201,0.109364,0.0906247,0.0226562
507,5.06,-0.349585,0.638081,0.15952,0.342721,-0.671901,-0.167975,0.104645,0.089913,0.0224782
508,5.07,-0.346153,0.631367,0.157842,0.343744,-0.671006,-0.167751,0.100013,0.0891897,0.0222974
509,5.08,-0.342711,0.624661,0.156165,0.344721,-0.670118,-0.167529,0.0954679,0.0884552,0.0221138
510,5.09,-0.339259,0.617965,0.154491,0.345653,-0.669237,-0.167309,0.09101,0.08771,0.0219275
511,5.1,-0.335798,0.611277,0.152819,0.346542,-0.668364,-0.167091,0.0866397,0.0869544,0.0217386
512,5.11,-0.332328,0.604597,0.151149,0.347386,-0.667498,-0.166874,0.082357,0.0861889,0.0215472
513,5.12,-0.32885,0.597927,0.149482,0.348189,-0.66664,-0.16666,0.078162,0.0854137,0.0213534
514,5.13,-0.325364,0.591264,0.147816,0.34895,-0.66579,-0.166447,0.0740548,0.0846292,0.0211573
515,5.14,-0.321871,0.584611,0.146153,0.34967,-0.664947,-0.166237,0.0700354,0.0838359,0.020959
516,5.15,-0.318371,0.577965,0.144491,0.350351,-0.664113,-0.166028,0.0661039,0.083034,0.0207585
517,5.16,-0.314864,0.571328,0.142832,0.350993,-0.663287,-0.165822,0.0622602,0.082224,0.020556
518,5.17,-0.311351,0.5647,0.141175,0.351597,-0.662468,-0.165617,0.0585042,0.081406,0.0203515
519,5.18,-0.307832,0.558079,0.13952,0.352163,-0.661658,-0.165415,0.054836,0.0805806,0.0201451
520,5.19,-0.304308,0.551467,0.137867,0.352694,-0.660857,-0.165214,0.0512553,0.0797479,0.019937
521,5.2,-0.300779,0.544862,0.136215,0.353189,-0.660064,-0.165016,0.047762,0.0789084,0.0197271
522,5.21,-0.297244,0.538265,0.134566,0.353649,-0.659279,-0.16482,0.044356,0.0780622,0.0195155
523,5.22,-0.293706,0.531676,0.132919,0.354076,-0.658502,-0.164626,0.041037,0.0772097,0.0193024
524,5.23,-0.290163,0.525095,0.131274,0.35447,-0.657734,-0.164434,0.0378048,0.0763512,0.0190878
525,5.24,-0.286617,0.518522,0.12963,0.354832,-0.656975,-0.164244,0.0346592,0.075487,0.0188718
526,5.25,-0.283067,0.511956,0.127989,0.355164,-0.656225,-0.164056,0.0315998,0.0746173,0.0186543
527,5.26,-0.279513,0.505397,0.126349,0.355465,-0.655483,-0.163871,0.0286264,0.0737424,0.0184356
528,5.27,-0.275957,0.498846,0.124711,0.355736,-0.65475,-0.163687,0.0257386,0.0728626,0.0182156
529,5.28,-0.272399,0.492302,0.123076,0.35598,-0.654026,-0.163506,0.0229359,0.071978,0.0179945
530,5.29,-0.268838,0.485765,0.121441,0.356195,-0.65331,-0.163328,0.0202182,0.071089,0.0177723
531,5.3,-0.265275,0.479236,0.119809,0.356384,-0.652604,-0.163151,0.0175848,0.0701958,0.017549
532,5.31,-0.26171,0.472713,0.118178,0.356547,-0.651906,-0.162977,0.0150353,0.0692986,0.0173247
533,5.32,-0.258144,0.466198,0.116549,0.356685,-0.651218,-0.162805,0.0125693,0.0683977,0.0170994
534,5.33,-0.254577,0.459689,0.114922,0.356799,-0.650539,-0.162635,0.0101863,0.0674932,0.0168733
535,5.34,-0.251008,0.453187,0.113297,0.356889,-0.649868,-0.162467,0.00788579,0.0665853,0.0166463
536,5.35,-0.247439,0.446691,0.111673,0.356957,-0.649207,-0.162302,0.00566712,0.0656743,0.0164186
537,5.36,-0.243869,0.440203,0.110051,0.357003,-0.648555,-0.162139,0.00352976,0.0647604,0.0161901
538,5.37,-0.240299,0.43372,0.10843,0.357028,-0.647912,-0.161978,0.00147312,0.0638437,0.0159609
539,5.38,-0.236729,0.427244,0.106811,0.357033,-0.647278,-0.161819,-0.000503433,0.0629244,0.0157311
540,5.39,-0.233158,0.420775,0.105194,0.357018,-0.646653,-0.161663,-0.00240055,0.0620027,0.0155007
541,5.4,-0.229588,0.414311,0.103578,0.356985,-0.646038,-0.161509,-0.00421889,0.0610788,0.0152697
542,5.41,-0.226019,0.407854,0.101963,0.356934,-0.645432,-0.161358,-0.00595916,0.0601529,0.0150382
543,5.42,-0.22245,0.401403,0.100351,0.356866,-0.644835,-0.161209,-0.00762206,0.059225,0.0148063
544,5.43,-0.218881,0.394957,0.0987393,0.356782,-0.644247,-0.161062,-0.00920834,0.0582954,0.0145739
545,5.44,-0.215314,0.388518,0.0971294,0.356682,-0.643669,-0.160917,-0.0107188,0.0573642,0.0143411
546,5.45,-0.211748,0.382084,0.095521,0.356568,-0.6431,-0.160775,-0.0121541,0.0564316,0.0141079
547,5.46,-0.208183,0.375656,0.0939139,0.356439,-0.64254,-0.160635,-0.0135152,0.0554976,0.0138744
548,5.47,-0.204619,0.369233,0.0923083,0.356298,-0.64199,-0.160497,-0.0148027,0.0545624,0.0136406
549,5.48,-0.201057,0.362816,0.090704,0.356143,-0.641449,-0.160362,-0.0160177,0.0536261,0.0134065
550,5.49,-0.197496,0.356404,0.089101,0.355977,-0.640917,-0.160229,-0.017161,0.0526889,0.0131722
551,5.5,-0.193937,0.349997,0.0874994,0.3558,-0.640395,-0.160099,-0.0182333,0.0517509,0.0129377
552,5.51,-0.19038,0.343596,0.085899,0.355613,-0.639882,-0.159971,-0.0192357,0.0508121,0.012703
553,5.52,-0.186825,0.3372,0.0842999,0.355416,-0.639379,-0.159845,-0.020169,0.0498727,0.0124682
554,5.53,-0.183272,0.330808,0.0827021,0.35521,-0.638885,-0.159721,-0.0210342,0.0489327,0.0122332
555,5.54,-0.179721,0.324422,0.0811055,0.354995,-0.6384,-0.1596,-0.0218323,0.0479924,0.0119981
556,5.55,-0.176172,0.31804,0.0795101,0.354773,-0.637925,-0.159481,-0.0225642,0.0470516,0.0117629
557,5.56,-0.172626,0.311664,0.0779159,0.354544,-0.637459,-0.159365,-0.0232309,0.0461107,0.0115277
558,5.57,-0.169081,0.305291,0.0763228,0.354309,-0.637003,-0.159251,-0.0238334,0.0451695,0.0112924
559,5.58,-0.165539,0.298923,0.0747309,0.354068,-0.636556,-0.159139,-0.0243728,0.0442283,0.0110571
560,5.59,-0.162,0.29256,0.07314,0.353822,-0.636118,-0.15903,-0.0248501,0.043287,0.0108217
561,5.6,-0.158463,0.286201,0.0715503,0.353571,-0.63569,-0.158923,-0.0252663,0.0423457,0.0105864
562,5.61,-0.154928,0.279846,0.0699616,0.353317,-0.635271,-0.158818,-0.0256226,0.0414046,0.0103511
563,5.62,-0.151397,0.273496,0.0683739,0.353059,-0.634862,-0.158716,-0.02592,0.0404636,0.0101159
564,5.63,-0.147867,0.267149,0.0667872,0.352798,-0.634462,-0.158616,-0.0261596,0.0395228,0.0098807
565,5.64,-0.144341,0.260806,0.0652016,0.352536,-0.634072,-0.158518,-0.0263425,0.0385823,0.00964557
566,5.65,-0.140817,0.254467,0.0636169,0.352272,-0.63369,-0.158423,-0.02647,0.0376421,0.00941051
567,5.66,-0.137295,0.248132,0.0620331,0.352007,-0.633319,-0.15833,-0.0265431,0.0367022,0.00917555
568,5.67,-0.133776,0.241801,0.0604503,0.351741,-0.632956,-0.158239,-0.0265629,0.0357627,0.00894068
569,5.68,-0.13026,0.235473,0.0588683,0.351476,-0.632603,-0.158151,-0.0265308,0.0348237,0.00870592
570,5.69,-0.126747,0.229149,0.0572872,0.351211,-0.63226,-0.158065,-0.0264478,0.0338851,0.00847127
571,5.7,-0.123236,0.222828,0.055707,0.350947,-0.631926,-0.157981,-0.0263152,0.032947,0.00823674
572,5.71,-0.119728,0.21651,0.0541276,0.350685,-0.631601,-0.1579,-0.0261341,0.0320094,0.00800234
573,5.72,-0.116222,0.210196,0.052549,0.350424,-0.631286,-0.157821,-0.0259059,0.0310723,0.00776807
574,5.73,-0.11272,0.203885,0.0509712,0.350167,-0.63098,-0.157745,-0.0256317,0.0301358,0.00753395
575,5.74,-0.109219,0.197576,0.0493941,0.349912,-0.630683,-0.157671,-0.0253128,0.0291998,0.00729996
576,5.75,-0.105721,0.191271,0.0478178,0.34966,-0.630396,-0.157599,-0.0249505,0.0282645,0.00706612
577,5.76,-0.102226,0.184968,0.0462421,0.349413,-0.630118,-0.157529,-0.024546,0.0273297,0.00683243
578,5.77,-0.098733,0.178669,0.0446672,0.34917,-0.629849,-0.157462,-0.0241006,0.0263955,0.00659888
579,5.78,-0.0952425,0.172371,0.0430929,0.348931,-0.62959,-0.157397,-0.0236157,0.025462,0.00636549
580,5.79,-0.0917544,0.166077,0.0415192,0.348697,-0.62934,-0.157335,-0.0230924,0.024529,0.00613225
581,5.8,-0.0882685,0.159785,0.0399462,0.348469,-0.629099,-0.157275,-0.0225322,0.0235967,0.00589916
582,5.81,-0.084785,0.153495,0.0383737,0.348247,-0.628868,-0.157217,-0.0219363,0.0226649,0.00566622
583,5.82,-0.0813036,0.147207,0.0368018,0.348031,-0.628646,-0.157161,-0.0213061,0.0217337,0.00543344
584,5.83,-0.0778243,0.140922,0.0352305,0.347821,-0.628433,-0.157108,-0.0206429,0.0208032,0.00520079
585,5.84,-0.0743471,0.134639,0.0336596,0.347618,-0.62823,-0.157057,-0.0199481,0.0198732,0.0049683
586,5.85,-0.0708719,0.128357,0.0320893,0.347422,-0.628036,-0.157009,-0.0192229,0.0189438,0.00473594
587,5.86,-0.0673987,0.122078,0.0305194,0.347234,-0.627851,-0.156963,-0.0184689,0.0180149,0.00450373
588,5.87,-0.0639272,0.1158,0.02895,0.347053,-0.627675,-0.156919,-0.0176873,0.0170866,0.00427165
589,5.88,-0.0604576,0.109524,0.0273811,0.34688,-0.627509,-0.156877,-0.0168795,0.0161588,0.0040397
590,5.89,-0.0569896,0.10325,0.0258125,0.346715,-0.627352,-0.156838,-0.0160469,0.0152315,0.00380787
591,5.9,-0.0535233,0.0969772,0.0242443,0.346559,-0.627204,-0.156801,-0.0151909,0.0143047,0.00357617
592,5.91,-0.0500584,0.0907058,0.0226765,0.346412,-0.627066,-0.156767,-0.0143129,0.0133783,0.00334458
593,5.92,-0.046595,0.0844358,0.021109,0.346273,-0.626937,-0.156734,-0.0134142,0.0124524,0.00311311
594,5.93,-0.0431329,0.0781671,0.0195418,0.346143,-0.626817,-0.156704,-0.0124963,0.0115269,0.00288173
595,5.94,-0.0396721,0.0718995,0.0179749,0.346023,-0.626706,-0.156677,-0.0115607,0.0106018,0.00265046
596,5.95,-0.0362124,0.0656329,0.0164082,0.345912,-0.626605,-0.156651,-0.0106086,0.00967708,0.00241927
597,5.96,-0.0327538,0.0593673,0.0148418,0.345811,-0.626513,-0.156628,-0.00964148,0.00875267,0.00218817
598,5.97,-0.0292962,0.0531026,0.0132757,0.345719,-0.62643,-0.156607,-0.00866084,0.00782856,0.00195714
599,5.98,-0.0258394,0.0468387,0.0117097,0.345638,-0.626356,-0.156589,-0.00766805,0.00690473,0.00172618
600,5.99,-0.0223834,0.0405755,0.0101439,0.345566,-0.626292,-0.156573,-0.00666454,0.00598114,0.00149529
601,6,-0.018928,0.0343128,0.00857821,0.345504,-0.626237,-0.156559,-0.00565174,0.00505777,0.00126444
602,6.01,-0.0154733,0.0280507,0.00701268,0.345453,-0.626191,-0.156548,-0.00463108,0.00413457,0.00103364
603,6.02,-0.0120189,0.021789,0.00544725,0.345412,-0.626154,-0.156538,-0.00360399,0.00321153,0.000802882
604,6.03,-0.00856499,0.0155276,0.0038819,0.345381,-0.626126,-0.156532,-0.00257191,0.0022886,0.00057215
605,6.04,-0.00511129,0.00926643,0.00231661,0.34536,-0.626108,-0.156527,-0.00153626,0.00136575,0.000341438
606,6.05,-0.00165775,0.0030054,0.000751351,0.34535,-0.626099,-0.156525,-0.000498486,0.000442954,0.000110739
607,6.06,0.00179575,-0.00325558,-0.000813895,0.34535,-0.626099,-0.156525,0.000539976,-0.000479827,-0.000119957
608,6.07,0.00524929,-0.00951661,-0.00237915,0.345361,-0.626109,-0.156527,0.00157769,-0.00140263,-0.000350657
609,6.08,0.008703,-0.0157778,-0.00394445,0.345382,-0.626127,-0.156532,0.00261322,-0.00232548,-0.000581369
610,6.09,0.012157,-0.0220392,-0.0055098,0.345413,-0.626155,-0.156539,0.00364514,-0.00324841,-0.000812102
611,6.1,0.0156113,-0.0283009,-0.00707523,0.345455,-0.626192,-0.156548,0.004672,-0.00417146,-0.00104287
612,6.11,0.0190661,-0.0345631,-0.00864077,0.345507,-0.626239,-0.15656,0.00569237,-0.00509466,-0.00127367
613,6.12,0.0225215,-0.0408257,-0.0102064,0.345569,-0.626294,-0.156574,0.00670483,-0.00601804,-0.00150451
614,6.13,0.0259775,-0.047089,-0.0117722,0.345641,-0.626359,-0.15659,0.00770794,-0.00694164,-0.00173541
615,6.14,0.0294343,-0.0533529,-0.0133382,0.345723,-0.626433,-0.156608,0.00870027,-0.00786548,-0.00196637
616,6.15,0.032892,-0.0596177,-0.0149044,0.345815,-0.626516,-0.156629,0.0096804,-0.0087896,-0.0021974
617,6.16,0.0363506,-0.0658833,-0.0164708,0.345916,-0.626609,-0.156652,0.0106469,-0.00971403,-0.00242851
618,6.17,0.0398104,-0.0721499,-0.0180375,0.346028,-0.626711,-0.156678,0.0115984,-0.0106388,-0.0026597
619,6.18,0.0432712,-0.0784175,-0.0196044,0.346148,-0.626822,-0.156705,0.0125334,-0.0115639,-0.00289098
620,6.19,0.0467334,-0.0846863,-0.0211716,0.346278,-0.626942,-0.156735,0.0134505,-0.0124894,-0.00312235
621,6.2,0.0501968,-0.0909564,-0.0227391,0.346417,-0.627071,-0.156768,0.0143484,-0.0134153,-0.00335384
622,6.21,0.0536617,-0.0972278,-0.024307,0.346565,-0.62721,-0.156803,0.0152255,-0.0143417,-0.00358543
623,6.22,0.0571282,-0.103501,-0.0258752,0.346722,-0.627358,-0.15684,0.0160806,-0.0152685,-0.00381713
624,6.23,0.0605962,-0.109775,-0.0274437,0.346887,-0.627516,-0.156879,0.0169123,-0.0161959,-0.00404896
625,6.24,0.0640659,-0.116051,-0.0290127,0.34706,-0.627682,-0.156921,0.017719,-0.0171237,-0.00428092
626,6.25,0.0675374,-0.122329,-0.0305822,0.347241,-0.627858,-0.156965,0.0184996,-0.018052,-0.004513
627,6.26,0.0710108,-0.128608,-0.032152,0.34743,-0.628043,-0.157011,0.0192525,-0.0189809,-0.00474522
628,6.27,0.074486,-0.13489,-0.0337224,0.347626,-0.628238,-0.157059,0.0199764,-0.0199103,-0.00497758
629,6.28,0.0779633,-0.141173,-0.0352932,0.347829,-0.628441,-0.15711,0.02067,-0.0208403,-0.00521009
630,6.29,0.0814426,-0.147458,-0.0368646,0.348039,-0.628654,-0.157164,0.0213319,-0.0217709,-0.00544273
631,6.3,0.0849241,-0.153746,-0.0384365,0.348256,-0.628877,-0.157219,0.0219608,-0.0227021,-0.00567553
632,6.31,0.0884078,-0.160036,-0.040009,0.348478,-0.629109,-0.157277,0.0225553,-0.0236339,-0.00590847
633,6.32,0.0918937,-0.166328,-0.0415821,0.348707,-0.62935,-0.157337,0.023114,-0.0245663,-0.00614157
634,6.33,0.0953819,-0.172623,-0.0431558,0.34894,-0.6296,-0.1574,0.0236358,-0.0254993,-0.00637482
635,6.34,0.0988725,-0.17892,-0.0447301,0.349179,-0.629859,-0.157465,0.0241192,-0.0264329,-0.00660821
636,6.35,0.102366,-0.18522,-0.0463051,0.349423,-0.630128,-0.157532,0.024563,-0.0273671,-0.00684176
637,6.36,0.105861,-0.191523,-0.0478807,0.34967,-0.630407,-0.157602,0.0249658,-0.0283018,-0.00707546
638,6.37,0.109359,-0.197828,-0.0494571,0.349922,-0.630695,-0.157674,0.0253264,-0.0292372,-0.00730931
639,6.38,0.112859,-0.204137,-0.0510342,0.350177,-0.630992,-0.157748,0.0256435,-0.0301732,-0.0075433
640,6.39,0.116363,-0.210448,-0.0526121,0.350435,-0.631298,-0.157824,0.0259159,-0.0311097,-0.00777743
641,6.4,0.119868,-0.216763,-0.0541907,0.350695,-0.631614,-0.157903,0.0261423,-0.0320468,-0.0080117
642,6.41,0.123376,-0.223081,-0.0557701,0.350957,-0.631939,-0.157985,0.0263214,-0.0329844,-0.00824611
643,6.42,0.126887,-0.229402,-0.0573504,0.351221,-0.632273,-0.158068,0.0264521,-0.0339226,-0.00848064
644,6.43,0.130401,-0.235726,-0.0589315,0.351486,-0.632617,-0.158154,0.026533,-0.0348612,-0.00871529
645,6.44,0.133917,-0.242054,-0.0605135,0.351752,-0.632971,-0.158243,0.0265631,-0.0358002,-0.00895006
646,6.45,0.137436,-0.248386,-0.0620964,0.352017,-0.633333,-0.158333,0.0265412,-0.0367397,-0.00918493
647,6.46,0.140957,-0.254721,-0.0636802,0.352282,-0.633705,-0.158426,0.0264659,-0.0376796,-0.00941991
648,6.47,0.144482,-0.26106,-0.0652649,0.352546,-0.634087,-0.158522,0.0263363,-0.0386199,-0.00965496
649,6.48,0.148008,-0.267402,-0.0668506,0.352809,-0.634478,-0.158619,0.0261511,-0.0395604,-0.0098901
650,6.49,0.151538,-0.273749,-0.0684373,0.353069,-0.634878,-0.15872,0.0259092,-0.0405012,-0.0101253
651,6.5,0.15507,-0.2801,-0.070025,0.353327,-0.635288,-0.158822,0.0256095,-0.0414422,-0.0103605
652,6.51,0.158604,-0.286455,-0.0716138,0.353581,-0.635707,-0.158927,0.0252509,-0.0423833,-0.0105958
653,6.52,0.162141,-0.292814,-0.0732036,0.353832,-0.636136,-0.159034,0.0248322,-0.0433246,-0.0108311
654,6.53,0.165681,-0.299178,-0.0747944,0.354078,-0.636574,-0.159143,0.0243525,-0.0442659,-0.0110665
655,6.54,0.169223,-0.305546,-0.0763864,0.354319,-0.637021,-0.159255,0.0238106,-0.0452071,-0.0113018
656,6.55,0.172767,-0.311918,-0.0779796,0.354554,-0.637478,-0.159369,0.0232055,-0.0461483,-0.0115371
657,6.56,0.176314,-0.318295,-0.0795738,0.354782,-0.637944,-0.159486,0.0225362,-0.0470892,-0.0117723
658,6.57,0.179863,-0.324677,-0.0811693,0.355004,-0.638419,-0.159605,0.0218017,-0.0480299,-0.0120075
659,6.58,0.183414,-0.331064,-0.0827659,0.355218,-0.638904,-0.159726,0.021001,-0.0489703,-0.0122426
660,6.59,0.186967,-0.337455,-0.0843638,0.355424,-0.639399,-0.15985,0.020133,-0.0499102,-0.0124776
661,6.6,0.190522,-0.343852,-0.0859629,0.355621,-0.639903,-0.159976,0.019197,-0.0508496,-0.0127124
662,6.61,0.19408,-0.350253,-0.0875633,0.355808,-0.640416,-0.160104,0.0181918,-0.0517883,-0.0129471
663,6.62,0.197639,-0.35666,-0.089165,0.355984,-0.640938,-0.160235,0.0171166,-0.0527264,-0.0131816
664,6.63,0.201199,-0.363072,-0.090768,0.35615,-0.64147,-0.160368,0.0159706,-0.0536636,-0.0134159
665,6.64,0.204761,-0.36949,-0.0923724,0.356303,-0.642012,-0.160503,0.0147527,-0.0545998,-0.0136499
666,6.65,0.208325,-0.375912,-0.0939781,0.356445,-0.642562,-0.160641,0.0134622,-0.0555349,-0.0138837
667,6.66,0.21189,-0.382341,-0.0955852,0.356572,-0.643122,-0.160781,0.0120982,-0.0564689,-0.0141172
668,6.67,0.215457,-0.388775,-0.0971937,0.356686,-0.643692,-0.160923,0.0106599,-0.0574015,-0.0143504
669,6.68,0.219024,-0.395215,-0.0988037,0.356785,-0.64427,-0.161068,0.00914642,-0.0583326,-0.0145832
670,6.69,0.222592,-0.40166,-0.100415,0.356869,-0.644858,-0.161215,0.00755709,-0.0592622,-0.0148155
671,6.7,0.226161,-0.408112,-0.102028,0.356936,-0.645456,-0.161364,0.00589111,-0.0601899,-0.0150475
672,6.71,0.229731,-0.414569,-0.103642,0.356987,-0.646062,-0.161516,0.00414773,-0.0611158,-0.015279
673,6.72,0.233301,-0.421033,-0.105258,0.357019,-0.646678,-0.161669,0.00232626,-0.0620396,-0.0155099
674,6.73,0.236871,-0.427503,-0.106876,0.357033,-0.647303,-0.161826,0.000425981,-0.0629612,-0.0157403
675,6.74,0.240442,-0.433979,-0.108495,0.357027,-0.647937,-0.161984,-0.00155376,-0.0638803,-0.0159701
676,6.75,0.244012,-0.440462,-0.110115,0.357001,-0.648581,-0.162145,-0.00361362,-0.0647969,-0.0161992
677,6.76,0.247582,-0.446951,-0.111738,0.356955,-0.649233,-0.162308,-0.00575421,-0.0657108,-0.0164277
678,6.77,0.251151,-0.453447,-0.113362,0.356886,-0.649895,-0.162474,-0.00797614,-0.0666216,-0.0166554
679,6.78,0.254719,-0.459949,-0.114987,0.356795,-0.650566,-0.162641,-0.01028,-0.0675294,-0.0168823
680,6.79,0.258287,-0.466458,-0.116614,0.35668,-0.651245,-0.162811,-0.0126663,-0.0684337,-0.0171084
681,6.8,0.261853,-0.472974,-0.118243,0.356541,-0.651934,-0.162984,-0.0151356,-0.0693346,-0.0173336
682,6.81,0.265417,-0.479497,-0.119874,0.356377,-0.652632,-0.163158,-0.0176884,-0.0702316,-0.0175579
683,6.82,0.26898,-0.486026,-0.121507,0.356187,-0.653339,-0.163335,-0.0203251,-0.0711246,-0.0177812
684,6.83,0.272541,-0.492563,-0.123141,0.35597,-0.654054,-0.163514,-0.0230463,-0.0720135,-0.0180034
685,6.84,0.276099,-0.499108,-0.124777,0.355726,-0.654779,-0.163695,-0.0258523,-0.0728978,-0.0182245
686,6.85,0.279655,-0.505659,-0.126415,0.355453,-0.655512,-0.163878,-0.0287436,-0.0737775,-0.0184444
687,6.86,0.283208,-0.512218,-0.128054,0.355151,-0.656255,-0.164064,-0.0317204,-0.0746522,-0.018663
688,6.87,0.286758,-0.518784,-0.129696,0.354818,-0.657005,-0.164251,-0.0347832,-0.0755216,-0.0188804
689,6.88,0.290305,-0.525358,-0.131339,0.354455,-0.657765,-0.164441,-0.0379323,-0.0763857,-0.0190964
690,6.89,0.293847,-0.531939,-0.132985,0.35406,-0.658533,-0.164633,-0.041168,-0.0772439,-0.019311
691,6.9,0.297386,-0.538529,-0.134632,0.353631,-0.65931,-0.164827,-0.0444904,-0.0780961,-0.019524
692,6.91,0.30092,-0.545126,-0.136281,0.353169,-0.660095,-0.165024,-0.0478999,-0.078942,-0.0197355
693,6.92,0.304449,-0.551731,-0.137933,0.352673,-0.660889,-0.165222,-0.0513967,-0.0797813,-0.0199453
694,6.93,0.307973,-0.558343,-0.139586,0.352141,-0.661691,-0.165423,-0.0549809,-0.0806137,-0.0201534
695,6.94,0.311492,-0.564964,-0.141241,0.351573,-0.662501,-0.165625,-0.0586526,-0.0814389,-0.0203597
696,6.95,0.315005,-0.571594,-0.142898,0.350968,-0.663319,-0.16583,-0.0624121,-0.0822565,-0.0205641
697,6.96,0.318511,-0.578231,-0.144558,0.350325,-0.664146,-0.166037,-0.0662593,-0.0830662,-0.0207666
698,6.97,0.322011,-0.584876,-0.146219,0.349642,-0.664981,-0.166245,-0.0701943,-0.0838677,-0.0209669
699,6.98,0.325504,-0.59153,-0.147883,0.34892,-0.665823,-0.166456,-0.0742172,-0.0846607,-0.0211652
700,6.99,0.328989,-0.598193,-0.149548,0.348158,-0.666674,-0.166668,-0.0783279,-0.0854448,-0.0213612
701,7,0.332467,-0.604864,-0.151216,0.347354,-0.667532,-0.166883,-0.0825264,-0.0862196,-0.0215549
702,7.01,0.335936,-0.611544,-0.152886,0.346507,-0.668398,-0.1671,-0.0868126,-0.0869848,-0.0217462
703,7.02,0.339397,-0.618232,-0.154558,0.345617,-0.669272,-0.167318,-0.0911865,-0.08774,-0.021935
704,7.03,0.342848,-0.624929,-0.156232,0.344683,-0.670153,-0.167538,-0.0956478,-0.0884848,-0.0221212
705,7.04,0.34629,-0.631635,-0.157909,0.343704,-0.671042,-0.16776,-0.100196,-0.0892188,-0.0223047
706,7.05,0.349722,-0.63835,-0.159587,0.342679,-0.671937,-0.167984,-0.104832,-0.0899416,-0.0224854
707,7.06,0.353144,-0.645074,-0.161268,0.341607,-0.67284,-0.16821,-0.109555,-0.0906529,-0.0226632
708,7.07,0.356554,-0.651807,-0.162952,0.340487,-0.67375,-0.168438,-0.114364,-0.091352,-0.022838
709,7.08,0.359953,-0.658549,-0.164637,0.339319,-0.674667,-0.168667,-0.11926,-0.0920388,-0.0230097
710,7.09,0.36334,-0.6653,-0.166325,0.338102,-0.675591,-0.168898,-0.124241,-0.0927126,-0.0231782
711,7.1,0.366715,-0.672061,-0.168015,0.336834,-0.676522,-0.16913,-0.129308,-0.0933732,-0.0233433
712,7.11,0.370077,-0.678831,-0.169708,0.335515,-0.677459,-0.169365,-0.13446,-0.0940199,-0.023505
713,7.12,0.373425,-0.68561,-0.171402,0.334145,-0.678402,-0.1696,-0.139697,-0.0946523,-0.0236631
714,7.13,0.37676,-0.692399,-0.1731,0.332721,-0.679352,-0.169838,-0.145018,-0.09527,-0.0238175
715,7.14,0.380079,-0.699197,-0.174799,0.331244,-0.680307,-0.170077,-0.150423,-0.0958725,-0.0239681
716,7.15,0.383384,-0.706005,-0.176501,0.329712,-0.681269,-0.170317,-0.155911,-0.0964592,-0.0241148
717,7.16,0.386674,-0.712822,-0.178206,0.328126,-0.682236,-0.170559,-0.161482,-0.0970297,-0.0242574
718,7.17,0.389947,-0.71965,-0.179912,0.326482,-0.683209,-0.170802,-0.167135,-0.0975835,-0.0243959
719,7.18,0.393203,-0.726487,-0.181622,0.324783,-0.684188,-0.171047,-0.172869,-0.09812,-0.02453
720,7.19,0.396442,-0.733333,-0.183333,0.323025,-0.685172,-0.171293,-0.178683,-0.0986386,-0.0246597
721,7.2,0.399663,-0.74019,-0.185048,0.321209,-0.686161,-0.17154,-0.184577,-0.0991389,-0.0247847
722,7.21,0.402866,-0.747057,-0.186764,0.319333,-0.687155,-0.171789,-0.190551,-0.0996203,-0.0249051
723,7.22,0.40605,-0.753933,-0.188483,0.317397,-0.688153,-0.172038,-0.196602,-0.100082,-0.0250205
724,7.23,0.409214,-0.76082,-0.190205,0.315401,-0.689156,-0.172289,-0.202731,-0.100524,-0.025131
725,7.24,0.412358,-0.767716,-0.191929,0.313342,-0.690163,-0.172541,-0.208937,-0.100945,-0.0252363
726,7.25,0.41548,-0.774623,-0.193656,0.311222,-0.691175,-0.172794,-0.215218,-0.101345,-0.0253363
727,7.26,0.418582,-0.78154,-0.195385,0.309038,-0.69219,-0.173048,-0.221573,-0.101723,-0.0254308
728,7.27,0.421661,-0.788467,-0.197117,0.30679,-0.693209,-0.173302,-0.228002,-0.102079,-0.0255197
729,7.28,0.424717,-0.795404,-0.198851,0.304478,-0.694232,-0.173558,-0.234504,-0.102411,-0.0256028
730,7.29,0.42775,-0.802351,-0.200588,0.3021,-0.695257,-0.173814,-0.241077,-0.10272,-0.02568
