timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
146677893,146676973,396825,-0.10454545,-0.076515146,0.36287877,nan,0,0
147658647,147657717,396825,-0.13181818,-0.07272727,0.36287877,nan,0,0
148660988,148660069,396825,-0.099999994,-0.0780303,0.36893937,nan,0,0
149663112,149662169,396825,-0.10151515,-0.07878788,0.36893937,nan,0,0
150666104,150665185,396825,-0.10909091,-0.073484845,0.3280303,nan,0,0
151668479,151667559,396825,-0.089393936,-0.07575757,0.35,nan,0,0
152670236,152669316,396825,-0.090909086,-0.07878788,0.35151514,nan,0,0
153673397,153672474,396825,-0.09924242,-0.07727273,0.3333333,nan,0,0
154675633,154674708,396825,-0.096969694,-0.07954545,0.34848484,nan,0,0
155678249,155677329,396825,-0.111363634,-0.071969695,0.3393939,nan,0,0
156680275,156679353,396825,-0.099999994,-0.08333333,0.36666664,nan,0,0
157661663,157660743,396825,-0.09621212,-0.07878788,0.35227272,nan,0,0
158664062,158663142,396825,-0.10530303,-0.08030303,0.36363634,nan,0,0
159666548,159665622,396825,-0.096969694,-0.0840909,0.36363634,nan,0,0
160668447,160667527,396825,-0.093939394,-0.09015151,0.35227272,nan,0,0
161671191,161670271,396825,-0.08484848,-0.08560606,0.35984847,nan,0,0
162673241,162672318,396825,-0.114393935,-0.08181818,0.3333333,nan,0,0
163675912,163674964,396825,-0.089393936,-0.092424236,0.35984847,nan,0,0
164657328,164656404,396825,-0.10833333,-0.0840909,0.33863634,nan,0,0
165659328,165658409,396825,-0.08712121,-0.09166666,0.37045452,nan,0,0
166661605,166660682,396825,-0.0840909,-0.09015151,0.37045452,nan,0,0
167663450,167662527,396825,-0.0840909,-0.09469697,0.36742422,nan,0,0
168665220,168664300,396825,-0.0840909,-0.08712121,0.35530302,nan,0,0
169668244,169667325,396825,-0.115909085,-0.096969694,0.31136364,nan,0,0
170670204,170669283,396825,-0.16969696,-0.10757575,0.19621211,nan,0,0
171672330,171671407,396825,-0.2090909,-0.08484848,0.19393939,nan,0,0
172674624,172673702,396825,-0.21363635,-0.0810606,0.19015151,nan,0,0
173676733,173675802,396825,-0.21136363,-0.0810606,0.20151514,nan,0,0
