timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
148234800,148233835,396825,-0.019835055,-0.22852647,0.3998172,3
148724803,148723836,396825,0.0015001018,-0.23934534,0.42317888,3
149236810,149235846,396825,0.004941402,-0.24047478,0.3960799,3
149727290,149726302,396825,0.006562842,-0.24416658,0.39984402,3
150239381,150238384,396825,-0.012337347,-0.2313783,0.370322,3
150729923,150728935,396825,0.013634485,-0.24166414,0.4003473,3
151242166,151241190,396825,-0.019559272,-0.23016557,0.38814354,3
151732690,151731692,396825,-0.0025572786,-0.23657614,0.38505688,3
152222717,152221688,396825,0.0052666473,-0.23857921,0.40020975,3
152734566,152733535,396825,0.011031489,-0.24066474,0.39254582,3
153225416,153224381,396825,0.0052848943,-0.23060022,0.40041074,3
153737266,153736259,396825,0.014777263,-0.23789956,0.38618046,3
154228004,154227031,396825,0.004014785,-0.2372388,0.40790632,3
154739929,154738953,396825,0.0041610636,-0.2371618,0.3979537,3
155230306,155229338,396825,0.0072766067,-0.24741943,0.39881063,3
155742010,155741011,396825,-0.01678791,-0.23952177,0.4014945,3
156232414,156231449,396825,5.4836884e-05,-0.23358607,0.39295888,3
156744465,156743480,396825,-0.00046446975,-0.25091603,0.4066715,3
157234928,157233922,396825,0.012991302,-0.24226367,0.392168,3
157725893,157724907,396825,0.0077808104,-0.24370529,0.41702297,3
158237554,158236567,396825,0.0015175783,-0.2483282,0.39812246,3
158727813,158726846,396825,0.0026268135,-0.24814978,0.40041873,3
159239869,159238857,396825,0.0058364654,-0.23387848,0.37706336,3
159730764,159729764,396825,0.011111045,-0.25314817,0.4071069,3
160242151,160241165,396825,-0.015512133,-0.24849813,0.4093201,3
160732564,160731599,396825,0.006274284,-0.24811277,0.411377,3
161223413,161222395,396825,-0.008146107,-0.24504374,0.38993827,3
161734914,161733947,396825,0.018530523,-0.24995133,0.3951564,3
162225598,162224627,396825,-0.0050548273,-0.2422775,0.3836854,3
162737544,162736547,396825,0.012763845,-0.24866372,0.40280023,3
163227695,163226704,396825,0.010511842,-0.25260672,0.41467085,3
163739744,163738693,396825,0.016698398,-0.2508664,0.39379305,3
164230787,164229819,396825,0.01674273,-0.25511336,0.40112382,3
164721071,164720103,396825,0.008825638,-0.24805683,0.41176727,3
165232741,165231775,396825,0.021152109,-0.24835978,0.39474645,3
165723455,165722487,396825,0.0077189347,-0.2582132,0.3926663,3
166235210,166234190,396825,0.021993555,-0.25412658,0.39197192,3
166725387,166724397,396825,-0.0057224347,-0.2424738,0.39206973,3
167237173,167236184,396825,0.012973055,-0.25024268,0.391967,3
167727604,167726638,396825,0.01642661,-0.25301945,0.3970945,3
168238919,168237955,396825,0.021279793,-0.25087377,0.39300528,3
168729380,168728413,396825,0.019023782,-0.2510246,0.4132481,3
169241682,169240700,396825,0.010370063,-0.24924324,0.38416553,3
169732016,169731022,396825,-0.02891456,-0.25451648,0.35023844,3
170222714,170221735,396825,-0.029444652,-0.26401314,0.34015718,3
170734351,170733384,396825,-0.057063743,-0.27093515,0.24874325,3
171224434,171223460,396825,-0.081469074,-0.27026945,0.20661819,3
171736174,171735167,396825,-0.07297094,-0.25810876,0.23029205,3
172226805,172225840,396825,-0.07638598,-0.2565847,0.24084751,3
172738750,172737784,396825,-0.08443954,-0.25639158,0.24471924,3
173228806,173227840,396825,-0.07770808,-0.2567799,0.24934435,3
173741112,173740138,396825,-0.07343334,-0.25609183,0.2362153,3
174232149,174231175,396825,-0.10534401,-0.25037795,0.23191752,3
