timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
177867684,177867571,4259850,4325386,1.557951e-06,1.3908178e-06,1.2953272e-05,-0.0011518465,-0.0014752332,-0.041032556,4681,4169,0,2
178368130,178363532,4259850,4325386,-3.7248324e-06,3.1824817e-05,-1.1576396e-05,-0.0011703566,-0.0016082193,-0.04406202,4464,4502,0,2
178868835,178868729,4259850,4325386,2.0494665e-05,4.0868592e-05,1.3815291e-05,-0.0012525737,-0.0016468813,-0.042656507,4503,4362,0,2
179369523,179369416,4259850,4325386,-7.4584685e-05,-1.3883756e-05,-9.9805675e-06,-0.0013590646,-0.0016633983,-0.042571537,4511,4359,0,2
179866218,179865826,4259850,4325386,1.5175096e-05,-1.906229e-05,3.835043e-06,-0.001250229,-0.0014588175,-0.04273632,4745,4358,0,2
180366489,180366327,4259850,4325386,9.382005e-06,3.1801184e-05,1.6298007e-05,-0.0012746678,-0.001604141,-0.042676363,4559,4363,0,2
180867088,180866974,4259850,4325386,3.7882326e-06,5.4682692e-05,2.6995301e-06,-0.0011356043,-0.0016080604,-0.042766318,4472,4359,0,2
181367756,181367651,4259850,4325386,-7.144094e-06,2.032237e-05,1.32400555e-05,-0.0013605453,-0.0017287749,-0.042617552,4509,4362,0,2
181864252,181864081,4259850,4325386,1.248977e-05,2.682268e-05,2.3341068e-05,-0.0017347053,-0.0022097523,-0.05705753,4765,5816,0,2
182364638,182364521,4259850,4325386,3.2701333e-05,3.066273e-05,-5.814642e-07,-0.0011770399,-0.0016242106,-0.042828847,4516,4366,0,2
182865306,182865200,4259850,4325386,-1.4450083e-05,3.3559856e-05,-8.435272e-06,-0.0012454592,-0.001587874,-0.042867977,4491,4366,0,2
