timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2279754885,7144.05,37.757133,0,22,2171,65536,0,3,239
2280755482,7181.3623,37.754677,0,22,2221,65536,0,3,239
2281756475,7218.841,37.753036,0,22,2221,65536,0,3,239
2282757613,7256.251,37.75103,0,22,2171,65536,0,3,239
2283758427,7293.6807,37.749207,0,22,2221,65536,0,3,239
2284759845,7331.042,37.746933,0,22,2271,65536,0,3,239
2285761158,7368.4033,37.74471,0,22,2271,65536,0,3,239
2286761462,7405.7646,37.742695,0,22,2271,65536,0,3,239
2287762368,7443.126,37.740585,0,22,2271,65536,0,3,239
2288763521,7480.4873,37.738453,0,22,2271,65536,0,3,239
2289764372,7517.8486,37.7364,0,22,2271,65536,0,3,239
2290765623,7552.0,37.718258,0,22,5558,65536,0,3,239
2291766373,7592.5713,37.732296,0,22,2412,65536,0,3,239
2292767376,7629.9326,37.730274,0,22,2412,65536,0,3,239
2293768866,7667.294,37.72818,0,22,2462,65536,0,3,239
2294769839,7704.6064,37.725967,0,22,2512,65536,0,3,239
2295770370,7744.0,37.733997,0,22,431,65536,0,3,239
2296771915,7779.329,37.72205,0,22,2512,65536,0,3,239
2297773008,7817.1035,37.722103,0,22,2209,65536,0,3,239
2298773369,7854.169,37.718884,0,22,2512,65536,0,3,239
2299774413,7891.3438,37.7161,0,22,2806,65536,0,3,239
2300775380,7928.624,37.713852,0,22,3009,65536,0,3,239
2301777697,7966.083,37.71223,0,22,3093,65536,0,3,239
2302778041,8004.0273,37.71326,0,22,2496,65536,0,3,239
2303778470,8041.0234,37.709824,0,22,2990,65536,0,3,239
2304779463,8078.5225,37.708668,0,22,2849,65536,0,3,239
2305780550,8115.6455,37.705753,0,22,3093,65536,0,3,239
2306781374,8153.1074,37.704483,0,22,2990,65536,0,3,239
2307782509,8192.0,37.709755,0,22,1422,65536,0,3,239
2308783596,8227.968,37.701584,0,22,2849,65536,0,3,239
2309785928,8265.143,37.69878,0,22,3040,65536,0,3,239
2310788951,8302.403,37.696274,0,22,3193,65536,0,3,239
2311789863,8340.052,37.695904,0,22,2899,65536,0,3,239
2312791562,8377.344,37.693798,0,22,3140,65536,0,3,239
2313792034,8414.705,37.69223,0,22,3140,65536,0,3,239
2314793042,8452.066,37.690582,0,22,3140,65536,0,3,239
2315793868,8489.428,37.688984,0,22,3140,65536,0,3,239
2316795013,8526.789,37.687347,0,22,3243,65536,0,3,239
2317795882,8564.15,37.685764,0,22,3243,65536,0,3,239
2318797409,8601.463,37.68388,0,22,3293,65536,0,3,239
2319797873,8640.0,37.687523,0,22,2089,65536,0,3,239
2320799334,8676.283,37.681187,0,22,3193,65536,0,3,239
2321799946,8713.51,37.67912,0,22,3381,65536,0,3,239
2322801194,8750.871,37.67755,0,22,3190,65536,0,3,239
2323801874,8788.35,37.67659,0,22,3190,65536,0,3,239
2324802904,8825.711,37.67507,0,22,3208,65536,0,3,239
2325803876,8862.983,37.673206,0,22,3299,65536,0,3,239
2326804940,8900.098,37.670673,0,22,4031,65536,0,3,239
2327805921,8937.657,37.670048,0,22,3828,65536,0,3,239
2328806928,8975.019,37.668594,0,22,3828,65536,0,3,239
2329808295,9012.448,37.66738,0,22,3928,65536,0,3,239
2330808867,9049.81,37.66602,0,22,3872,65536,0,3,239
2331809872,9088.0,37.668034,0,22,3034,65536,0,3,239
2332810874,9124.218,37.661892,0,22,4025,65536,0,3,239
2333811999,9161.366,37.659607,0,22,4063,65536,0,3,239
2334812871,9198.552,37.65753,0,22,4063,65536,0,3,239
2335814034,9235.737,37.65543,0,22,4063,65536,0,3,239
2336814878,9272.923,37.653393,0,22,4166,65536,0,3,239
2337817186,9314.096,37.667274,0,22,203,65536,0,3,239
2338820443,9348.178,37.65234,0,22,3431,65536,0,3,239
2339821364,9384.548,37.647057,0,22,4132,65536,0,3,239
2340823779,9425.701,37.6607,0,22,253,65536,0,3,239
2341826868,9462.936,37.658543,0,22,203,65536,0,3,239
2342828277,9500.121,37.656456,0,22,203,65536,0,3,239
2343828896,9536.0,37.649345,0,22,1591,65536,0,3,239
2344829883,9574.443,37.65232,0,22,303,65536,0,3,239
2345830886,9608.068,37.6364,0,22,3949,65536,0,3,239
2346831916,9645.005,37.63352,0,22,4133,65536,0,3,239
2347833292,9682.074,37.631123,0,22,4125,65536,0,3,239
2348833867,9719.26,37.629314,0,22,4125,65536,0,3,239
2349834878,9760.425,37.642803,0,22,153,65536,0,3,239
2350835884,9796.035,37.63485,0,22,1766,65536,0,3,239
2351837567,9830.816,37.623688,0,22,4278,65536,0,3,239
2352838167,9868.002,37.62193,0,22,4278,65536,0,3,239
2353838886,9909.167,37.635284,0,22,203,65536,0,3,239
2354839872,9946.372,37.633514,0,22,303,65536,0,3,239
2355840939,9983.704,37.63223,0,22,153,65536,0,3,239
2356841927,10020.99,37.63079,0,22,50,65536,0,3,239
2357842973,10056.373,37.62223,0,22,2016,65536,0,3,239
2358843867,10095.329,37.62708,0,22,203,65536,0,3,239
2359846725,10132.466,37.62486,0,22,444,65536,0,3,239
2360849364,10169.7,37.623043,0,22,394,65536,0,3,239
2361850394,10206.886,37.62129,0,22,394,65536,0,3,239
2362851640,10244.022,37.619335,0,22,494,65536,0,3,239
2363852367,10281.325,37.61808,0,22,494,65536,0,3,239
2364853442,10318.511,37.616356,0,22,494,65536,0,3,239
2365854454,10355.696,37.614655,0,22,1050,65536,0,3,239
2366855582,10393.148,37.61391,0,22,897,65536,0,3,239
2367856485,10430.155,37.611603,0,22,1200,65536,0,3,239
2368857717,10467.487,37.610428,0,22,1050,65536,0,3,239
2369858366,10500.014,37.59214,0,22,5821,65536,0,3,239
2370859838,10541.858,37.607113,0,22,1100,65536,0,3,239
2371860496,10579.023,37.605453,0,22,1241,65536,0,3,239
2372861563,10616.16,37.60365,0,22,1291,65536,0,3,239
2373862371,10653.346,37.60207,0,22,1291,65536,0,3,239
2374863372,10688.0,37.591568,0,22,3792,65536,0,3,239
2375864403,10727.766,37.599052,0,22,1150,65536,0,3,239
2376865405,10764.902,37.597305,0,22,1200,65536,0,3,239
2377866364,10802.137,37.595917,0,22,1150,65536,0,3,239
2378867399,10839.322,37.59436,0,22,1150,65536,0,3,239
2379869093,10876.459,37.592556,0,22,1250,65536,0,3,239
2380869801,10913.664,37.59113,0,22,1350,65536,0,3,239
2381870403,10949.209,37.58403,0,22,3030,65536,0,3,239
2382871368,10988.133,37.588486,0,22,1250,65536,0,3,239
2383872470,11025.436,37.58737,0,22,1250,65536,0,3,239
2384873368,11062.621,37.58589,0,22,1250,65536,0,3,239
2385874405,11099.807,37.584404,0,22,1353,65536,0,3,239
2386875484,11136.0,37.579575,0,22,2369,65536,0,3,239
2387877418,11174.112,37.581123,0,22,1470,65536,0,3,239
2388877695,11209.576,37.57399,0,22,3233,65536,0,3,239
2389878563,11248.532,37.5785,0,22,1540,65536,0,3,239
2390879369,11285.786,37.57732,0,22,1470,65536,0,3,239
2391880678,11322.972,37.575855,0,22,1604,65536,0,3,239
2392881377,11360.157,37.574474,0,22,1587,65536,0,3,239
2393882392,11396.097,37.56896,0,22,2863,65536,0,3,239
2394883383,11435.603,37.5752,0,22,487,65536,0,3,239
2395884468,11471.665,37.57011,0,22,1637,65536,0,3,239
2396885987,11508.802,37.568512,0,22,1737,65536,0,3,239
2397886524,11545.987,37.5672,0,22,1737,65536,0,3,239
2398887584,11584.0,37.568516,0,22,890,65536,0,3,239
2399888482,11620.31,37.56434,0,22,1787,65536,0,3,239
2400889390,11656.029,37.558285,0,22,3288,65536,0,3,239
2401890375,11694.58,37.56135,0,22,1890,65536,0,3,239
2402891823,11731.866,37.5603,0,22,1787,65536,0,3,239
2403892394,11768.963,37.55875,0,22,1878,65536,0,3,239
2404894031,11806.148,37.557365,0,22,1928,65536,0,3,239
2405894416,11844.003,37.55826,0,22,1346,65536,0,3,239
2406895658,11880.52,37.554825,0,22,2172,65536,0,3,239
2407896383,11917.705,37.553574,0,22,2172,65536,0,3,239
2408897581,11954.842,37.552124,0,22,2222,65536,0,3,239
2409898376,11992.102,37.551117,0,22,2146,65536,0,3,239
2410899492,12029.336,37.54999,0,22,2096,65536,0,3,239
2411900388,12066.484,37.54864,0,22,2134,65536,0,3,239
2412901365,12105.567,37.553284,0,22,50,65536,0,3,239
2413903652,12141.038,37.54658,0,22,2234,65536,0,3,239
2414903954,12178.224,37.545433,0,22,2107,65536,0,3,239
2415904432,12215.409,37.54427,0,22,2118,65536,0,3,239
2416905383,12252.595,37.543064,0,22,2118,65536,0,3,239
2417906511,12288.0,37.5364,0,22,3903,65536,0,3,239
2418907442,12326.966,37.54065,0,22,2080,65536,0,3,239
2419908521,12364.151,37.53945,0,22,2080,65536,0,3,239
2420909362,12400.245,37.534973,0,22,3318,65536,0,3,239
2421910873,12438.777,37.53781,0,22,1939,65536,0,3,239
2422911535,12475.776,37.536118,0,22,2180,65536,0,3,239
2423912608,12512.962,37.534946,0,22,2180,65536,0,3,239
2424913446,12548.228,37.528065,0,22,4146,65536,0,3,239
2425914483,12587.52,37.533207,0,22,2092,65536,0,3,239
2426915439,12624.519,37.531513,0,22,2283,65536,0,3,239
2427916419,12661.704,37.53038,0,22,2283,65536,0,3,239
