timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
2418929737,0,0,1,0,0,0,0,0
2419438748,0,0,1,0,0,0,0,0
2419939405,0,0,1,0,0,0,0,0
2420443935,0,0,1,0,0,0,0,0
2420945732,0,0,1,0,0,0,0,0
2421454691,0,0,1,0,0,0,0,0
2421956994,0,0,1,0,0,0,0,0
2422464739,0,0,1,0,0,0,0,0
2422967686,0,0,1,0,0,0,0,0
2423477475,0,0,1,0,0,0,0,0
2423987185,0,0,1,0,0,0,0,0
2424490891,0,0,1,0,0,0,0,0
2424992860,0,0,1,0,0,0,0,0
2425503836,0,0,1,0,0,0,0,0
2426007733,0,0,1,0,0,0,0,0
2426507766,0,0,1,0,0,0,0,0
2427009924,0,0,1,0,0,0,0,0
2427512685,0,0,1,0,0,0,0,0
