timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
2142056751,4.9854493,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2142546683,4.9097166,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2143046689,4.9838376,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2143547083,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2144047231,4.914551,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2144546717,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2145056686,4.980615,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2145556710,4.9097166,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2146046713,5.0080075,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2146546709,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2147046686,4.911328,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2147546684,4.980615,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2148046692,4.9822264,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2148556703,4.9773927,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2149056707,4.92583,3.3225586,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2149546819,4.9838376,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2150046686,4.9129395,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2150546686,4.975781,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2151046683,4.980615,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
2151546685,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
