timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
140740707,4.92583,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
141240698,4.9854493,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
141740713,4.90166,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
142240720,4.906494,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
142740704,5.0208983,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
143241126,5.019287,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
143740804,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
144240835,5.004785,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
144740757,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
145240727,5.016064,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
145740706,4.9983397,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
146240705,4.990283,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
146740699,4.911328,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
147240825,4.9918942,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
147740699,4.995117,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
148240703,4.9854493,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
148740699,5.0128417,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
149240700,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
149740740,4.945166,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
150240699,4.988672,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
150741049,4.9822264,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
151240795,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
151740703,4.979004,3.319336,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
152240768,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
152740699,4.914551,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
153240703,5.0208983,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
153740698,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
154240701,4.8984375,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
154740698,5.009619,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
155240717,4.9822264,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
155740698,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
156240730,5.004785,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
156740706,4.993506,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
157240796,4.9918942,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
157740725,4.990283,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
158240867,4.988672,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
158740699,4.9854493,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
159240728,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
159740697,4.988672,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
160240713,4.9081054,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
160740722,5.0112305,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
161240703,5.0015626,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
161740717,4.914551,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
162240700,4.9983397,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
162740734,4.9918942,3.3064454,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
163240834,4.9226074,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
163740850,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
164240988,4.9854493,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
164741198,4.929053,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
165241093,5.004785,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
165740698,4.995117,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
166240731,4.945166,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
166740698,5.004785,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
167240757,5.024121,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
167740699,4.9177732,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
168240793,4.990283,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
168740699,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
169241000,4.9371095,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
169740699,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
170240701,4.9983397,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
170740753,4.9129395,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
171240699,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
171740832,4.975781,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
172240850,4.9081054,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
172740829,4.975781,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
173240734,4.9822264,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
173740703,4.9773927,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
174240712,4.979004,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
