timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
2294034688,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2294537677,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2295040712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2295542690,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2296049732,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2296551045,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2297061265,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2297562925,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2298066002,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2298568729,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2299069676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2299572805,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2300073712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2300581287,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2301087030,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2301590674,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2302094299,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2302602029,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2303111038,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2303618735,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2304125235,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2304635680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2305139201,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2305645751,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2306147742,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2306658902,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2307169951,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2307677711,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2308180737,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2308681988,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2309182741,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2309686195,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2310191376,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2310692762,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2311203963,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2311704708,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2312207713,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2312718694,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2313222338,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2313723791,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2314233931,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2314744676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2315248683,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2315758234,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2316261737,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2316763792,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2317265675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2317769708,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2318270763,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2318774050,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2319277855,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2319781389,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2320286482,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2320787861,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2321290680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2321793733,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2322295496,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2322802767,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2323313897,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2323816720,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2324318676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2324826519,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2325330674,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2325840787,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2326342712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2326843714,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2327350677,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2327855707,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2328359998,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2328870709,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2329374018,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2329876850,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2330378674,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2330879680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2331380808,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2331704282,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2332205052,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2332709919,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2333219709,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2333720696,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2334227674,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2334730097,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2335232731,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2335734715,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2336236537,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2336739792,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2337241102,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2337744714,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2338245676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2338750678,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2339255704,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2339757501,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2340261726,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2340766816,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2341267785,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2341771765,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2342276900,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2342780846,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2343289712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2343799802,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2344301761,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2344810901,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2345311694,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2345821805,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2346329810,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2346832727,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2347333728,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2347838964,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2348349709,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2348851057,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2349357644,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2349861226,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2350364034,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2350871765,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2351375029,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2351880996,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2352383731,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2352894677,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2353396843,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2353901045,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2354404680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2354910869,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2355412681,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2355916347,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2356426368,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2356932689,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2357433720,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2357942697,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2358443753,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2358947878,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2359457696,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2359961712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2360462438,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2360964690,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2361474810,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2361981089,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2362481875,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2362993162,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2363494712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2364001977,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2364509713,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2365010910,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2365520771,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2366021687,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2366521715,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2367027658,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2367529727,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2368031684,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2368532720,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2369035675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2369537028,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2370045679,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2370555801,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2371056834,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2371561692,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2372066184,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2372567810,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2373077679,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2373579675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2374088675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2374591458,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2375101759,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2375603162,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2376103709,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2376610679,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2377113676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2377618451,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2378122945,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2378622974,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2379124719,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2379627238,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2380130249,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2380634196,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2381134896,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2381640099,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2382143675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2382645696,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2383147682,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2383650144,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2384154611,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2384659710,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2385162806,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2385663680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2386163686,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2386668963,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2387171951,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2387678341,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2388182816,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2388688774,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2389190761,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2389691702,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2390195673,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2390696819,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2391196930,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2391699678,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2392201354,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2392708918,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2393217748,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2393722681,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2394232871,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2394742743,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2395250013,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2395760706,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2396266791,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2396770790,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2397281021,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2397782712,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2398287665,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2398787770,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2399288744,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2399788883,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2400293098,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2400800242,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2401302673,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2401804742,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2402308081,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2402810678,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2403316035,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2403826916,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2404327048,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2404829675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2405339685,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2405844220,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2406345675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2406847735,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2407348445,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2407858675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2408359680,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2408869458,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2409370732,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2409871013,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2410373708,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2410877681,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2411377749,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2411879231,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2412379711,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2412883704,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2413387248,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2413887772,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2414390732,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2414895839,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2415397095,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2415905681,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2416406973,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2416917768,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2417427004,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2417929675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2418429710,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2418929728,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2419438739,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2419939396,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2420443927,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2420945725,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2421454681,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2421956984,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2422464730,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2422967676,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2423477467,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2423987174,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2424490882,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2424992852,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2425503826,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2426007724,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2426507757,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2427009915,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2427512675,0,0,0,1,0,0,1,1,0,0,0,0,0,0
