timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
167363741,5.033789,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
167863805,5.003174,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
168363735,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
168863702,5.0112305,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
169363703,5.030566,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
169863705,5.017676,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
170363703,5.0080075,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
170863744,5.041846,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
171363703,5.0080075,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
171864600,5.016064,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
172363790,5.0257325,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
172863710,4.9983397,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
173363816,5.0112305,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
173863951,4.9967284,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
174364165,5.0225096,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
174863736,4.9918942,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
175363703,5.0063963,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
175863703,5.0225096,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
176363707,5.003174,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
176863712,4.999951,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
177363805,4.9838376,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
177863703,5.0273438,3.3128905,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
178363723,5.0063963,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
178863704,5.0208983,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
179363703,4.940332,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
179863710,5.003174,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
180363746,4.995117,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
180863822,4.9967284,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
181363898,4.999951,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
181863702,4.999951,3.3161132,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
182363702,4.945166,3.3177245,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
182863764,5.0273438,3.314502,0.0,0.0,0.0,1,1,1,1,1,0,0,0,0
