timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
290252195,290251168,7.1351143e-09,7.916703e-05,0.0005901613,0.00017073954,0.00048053495,0.00058928406,1069075,0,0.042460114,0.029021896,0.0016162731,nan,0.009706375,0.00043247177,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
290442257,290441215,2.238684e-08,0.000135563,0.0010887232,0.00026964553,0.00037759639,0.00052102277,1069075,0,0.043500695,0.02968739,0.022103727,nan,0.01005278,0.0003246857,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
290642180,290641264,4.68602e-08,0.00021274261,0.0017863194,0.00013156742,0.0010324406,0.0010520667,1069075,0,0.047344085,0.032121528,0.056625888,nan,0.009589289,0.00037996614,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
290852438,290851317,8.888255e-08,0.00036105147,0.0023878154,0.00017324771,0.00017415144,0.00022610828,1069075,0,0.042556312,0.029097656,0.07604103,nan,0.0089408355,0.00019040835,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
291052380,291051365,9.702173e-08,0.0004064917,0.0027303002,0.00023335942,0.00017786966,0.00027358884,1069075,0,0.04227266,0.028904937,0.02223765,nan,0.008397633,0.000100140955,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
291252237,291251414,9.337576e-08,0.00040102852,0.002670163,0.00019034182,0.00058205856,0.0006431959,1069075,0,0.043964196,0.029975062,0.03476942,nan,0.008456775,0.000103665996,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
291452383,291451463,8.242023e-08,0.00036919318,0.0039690686,0.00014046933,0.00051132985,0.0006047218,1069075,0,0.043577734,0.02972801,0.07245662,nan,0.008717264,0.00021261827,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
291652308,291651512,8.53072e-08,0.00040297786,0.0046381815,0.00021646851,0.00044151844,0.00053825043,1069075,0,0.04322779,0.02950441,0.018019821,nan,0.0087250015,4.232891e-05,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
291842507,291841560,2.1003103e-07,0.00079290743,0.0058604605,0.00017543916,0.00034242103,0.0004450664,1069203,0,0.042421248,0.028989857,0.027103418,nan,0.0082231,0.00040159727,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
292042455,292041612,4.3531705e-07,0.0015218935,0.008393221,0.00032987603,0.00064441643,0.00069367903,1069203,0,0.04411723,0.030049074,0.041382335,nan,0.008613763,0.00035737536,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
292252537,292251661,3.275112e-07,0.0012197071,0.006706158,0.00044568256,0.0005651309,0.0006138896,1069203,0,0.044374704,0.030097246,0.033788092,nan,0.009118801,0.00035740697,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
292452623,292451768,2.5040367e-07,0.0009926332,0.005905788,0.00039770853,0.00022944792,0.0003962788,1069203,0,0.04432674,0.029828053,0.014541108,nan,0.009734635,6.735415e-05,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
292652458,292651763,2.9872004e-07,0.0008787857,0.005207427,0.0005230118,0.0005463623,0.0002567841,1069203,0,0.04442652,0.029563503,0.05031596,nan,0.010607472,0.0022931688,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
292852555,292851810,1.2783877e-06,0.00089041796,0.0048101544,0.00043859635,0.0028180133,0.0025660607,1069203,0,0.044614278,0.02933306,0.046890393,nan,0.013561095,0.023826785,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
293052726,293051862,2.1576338e-06,0.00092025707,0.0048066815,0.00050809304,0.007466273,0.007830682,1069203,0,0.047055952,0.03038909,0.03315893,nan,0.012009654,0.06289715,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
293242893,293241907,3.0861772e-06,0.0011265419,0.00548029,0.000888849,0.014923156,0.016506162,1069203,0,0.04631387,0.029786166,0.1026212,nan,0.01020609,0.06501598,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
293442804,293441957,3.5110631e-06,0.0013731531,0.0063189655,0.0010887271,0.0134684425,0.01633858,1069203,0,0.045906298,0.029490804,0.05570777,nan,0.016067332,0.027918957,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
293652719,293652008,4.53543e-06,0.0020047692,0.0080807,0.0015404074,0.009044229,0.009487239,1069203,0,0.04601174,0.029573264,0.05528081,nan,0.023902701,0.05150413,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
293852907,293852057,3.915512e-06,0.001945403,0.0077961916,0.0017577606,0.018208968,0.01675073,1069203,0,0.045353424,0.029339729,0.09082302,nan,0.03089425,0.048938494,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
294053310,294052107,2.8946274e-06,0.0017914716,0.007210359,0.0016325164,0.017874293,0.01912642,20627,0,0.04460719,0.02908002,0.073891886,nan,0.026722318,0.0074893585,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
294252925,294252163,2.270078e-06,0.0017153404,0.0068482985,0.0013572415,0.012879831,0.01552919,20627,0,0.04619186,0.030106278,0.09266868,nan,0.020620959,0.010039249,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
294443032,294442204,1.8145811e-06,0.0016462912,0.0067134066,0.0016771466,0.013197255,0.014893001,20627,0,0.04488752,0.02951385,0.043847945,nan,0.035425223,0.024276476,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
294643197,294642308,1.4465663e-06,0.0015052854,0.006351343,0.0022069975,0.016237618,0.017214965,20627,0,0.044237904,0.029274104,0.12842843,nan,0.03884067,0.0333658,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
294843380,294842305,1.1630864e-06,0.0014561858,0.006349223,0.0026950552,0.019795066,0.020759823,20627,0,0.043619886,0.029037155,0.120381534,nan,0.043512132,0.023338087,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
295053486,295052356,8.914796e-07,0.0013186057,0.0059098667,0.0030722436,0.021078743,0.022762315,20627,0,0.043496907,0.029085044,0.18709067,nan,0.055107974,0.012300792,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
295253221,295252406,1.0257684e-06,0.0012644836,0.0057391287,0.0036012393,0.018343296,0.021358304,20627,0,0.045022555,0.030108921,0.2001681,nan,0.057827026,0.019426994,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
295453200,295452454,1.0461348e-06,0.0012696256,0.0057549337,0.003804576,0.017255666,0.020735446,20627,0,0.044378318,0.02983117,0.19190122,nan,0.051097248,0.01021366,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
295643526,295642501,9.235992e-07,0.001239165,0.0056270775,0.003653026,0.015179335,0.018201292,20627,0,0.04332601,0.029273847,0.19207737,nan,0.03444759,0.010644793,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,895,1,1,2,1,2,0,0,0,0,0,0,0
