timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2214049424,2214048459,396825,0.014438264,-0.25655922,0.1946196,3
2214540051,2214539076,396825,0.032781914,-0.26123035,0.21534297,3
2215052164,2215051043,396825,0.03605068,-0.26283142,0.21474011,3
2215542350,2215541383,396825,0.034338593,-0.2640641,0.21996759,3
2216054418,2216053454,396825,0.03291507,-0.26135066,0.21366209,3
2216544979,2216544016,396825,0.032696743,-0.2637612,0.22439486,3
2217056876,2217055907,396825,0.013582219,-0.25717556,0.19723336,3
2217546962,2217545996,396825,0.03376199,-0.2647238,0.21094786,3
2218037645,2218036670,396825,0.03225511,-0.2637433,0.21371433,3
2218549274,2218548311,396825,0.03442377,-0.26153323,0.21091573,3
2219039494,2219038528,396825,0.034085408,-0.26362616,0.21505761,3
2219551676,2219550695,396825,0.036320645,-0.26147625,0.21141855,3
2220042197,2220041228,396825,0.029958766,-0.26343936,0.21825413,3
2220553620,2220552596,396825,0.030441582,-0.26206735,0.2041395,3
2221044177,2221043215,396825,0.02767372,-0.26373592,0.21450207,3
2221555991,2221555018,396825,0.011629557,-0.26500568,0.22136486,3
2222046156,2222045167,396825,0.032042254,-0.26376015,0.22450738,3
2222536702,2222535733,396825,0.033936955,-0.25911307,0.23340257,3
2223048767,2223047803,396825,0.025896529,-0.25872263,0.22900255,3
2223538866,2223537897,396825,0.007872998,-0.25993758,0.20393631,3
2224051123,2224050038,396825,0.031459823,-0.26142555,0.22383977,3
2224541680,2224540690,396825,0.02633268,-0.26113424,0.23962276,3
2225053488,2225052459,396825,0.028132115,-0.26196072,0.21695104,3
2225543661,2225542687,396825,0.033027805,-0.26485988,0.22017257,3
2226055426,2226054458,396825,0.034540154,-0.26344672,0.21746638,3
2226546431,2226545424,396825,0.027028356,-0.2597454,0.21471511,3
2227036772,2227035807,396825,0.031147346,-0.25773585,0.21985061,3
2227548585,2227547610,396825,0.032064497,-0.2595733,0.21633615,3
2228039209,2228038246,396825,-0.0024619494,-0.2584453,0.20409615,3
2228550548,2228549584,396825,0.036522202,-0.26085883,0.20891735,3
2229041110,2229040144,396825,0.029306103,-0.26264042,0.21838675,3
2229552905,2229551942,396825,0.019868394,-0.25914183,0.19113773,3
2230043099,2230042133,396825,0.025490116,-0.26694122,0.22555234,3
2230554934,2230553910,396825,0.036315173,-0.26386994,0.21135826,3
2231045475,2231044511,396825,0.0035172338,-0.25432813,0.19407167,3
2231535655,2231534638,396825,0.0321329,-0.25883558,0.2155158,3
2232047339,2232046376,396825,0.02648479,-0.26405147,0.221318,3
2232538009,2232537043,396825,0.018143184,-0.26057187,0.20463698,3
2233049764,2233048801,396825,0.03403743,-0.26097497,0.20768659,3
2233539962,2233538991,396825,0.030289473,-0.25915006,0.22244425,3
2234051759,2234050793,396825,0.00718183,-0.25788593,0.18838598,3
2234542304,2234541340,396825,0.03309621,-0.2641222,0.21935223,3
2235053685,2235052712,396825,0.03173343,-0.2584746,0.22055842,3
2235544302,2235543309,396825,0.032042254,-0.26376015,0.22450738,3
2236056102,2236055134,396825,0.023195587,-0.26583934,0.23011222,3
2236546296,2236545289,396825,0.029306455,-0.26802835,0.20997433,3
2237037103,2237036133,396825,0.0059221615,-0.26696977,0.22808789,3
2237548979,2237547945,396825,0.02777333,-0.26744246,0.22928429,3
2238039101,2238038113,396825,0.021251084,-0.26863313,0.21382596,3
2238550882,2238549911,396825,0.029811013,-0.2697022,0.2197742,3
2239041491,2239040524,396825,0.028439114,-0.2680441,0.22087991,3
2239553240,2239552255,396825,0.030615425,-0.26803043,0.20974927,3
2240043427,2240042418,396825,0.008000681,-0.26245162,0.20219512,3
2240533817,2240532851,396825,0.02930463,-0.26882622,0.20995423,3
2241045749,2241044786,396825,0.026338862,-0.2695164,0.22285819,3
2241536283,2241535265,396825,0.009337209,-0.26849383,0.21753243,3
2242048333,2242047346,396825,0.028454063,-0.2670489,0.21262828,3
2242538864,2242537902,396825,0.025701147,-0.26772225,0.21473917,3
2243050662,2243049690,396825,0.010365425,-0.26201788,0.19683501,3
2243541144,2243540182,396825,0.030805685,-0.26681247,0.21553989,3
2244053277,2244052308,396825,0.030933362,-0.26932648,0.21379872,3
2244543462,2244542457,396825,0.008000681,-0.26245162,0.20219512,3
2245055260,2245054270,396825,0.026148599,-0.2707344,0.21706755,3
2245545860,2245544892,396825,0.029494895,-0.26760826,0.21574485,3
2246035971,2246035002,396825,0.029088125,-0.27043885,0.22070707,3
2246547836,2246546763,396825,0.029763032,-0.267051,0.21240321,3
2247038307,2247037346,396825,0.027131971,-0.26724413,0.22112507,3
2247550107,2247549144,396825,0.012597015,-0.26146376,0.19315575,3
2248040256,2248039292,396825,0.026337035,-0.27031434,0.22283809,3
2248552030,2248551066,396825,0.029437788,-0.26894653,0.20827334,3
2249042552,2249041587,396825,0.026139127,-0.26933593,0.2253795,3
2249554010,2249553047,396825,0.030080974,-0.26834705,0.21645266,3
2250044545,2250043551,396825,0.019914048,-0.26982352,0.2305744,3
2250535141,2250534142,396825,0.021306366,-0.26809272,0.22127734,3
2251046515,2251045481,396825,0.023519356,-0.27012965,0.22580953,3
2251537039,2251536073,396825,0.023201413,-0.26883358,0.22176008,3
2252048827,2252047861,396825,0.032046255,-0.2675523,0.21613516,3
2252539072,2252538055,396825,0.027803225,-0.26545203,0.21278101,3
2253050822,2253049837,396825,0.027194899,-0.26890007,0.22024445,3
2253541351,2253540386,396825,0.027782803,-0.26884097,0.22097233,3
2254053149,2254052186,396825,0.028827287,-0.26780453,0.22412913,3
2254543377,2254542411,396825,0.029479947,-0.26860347,0.22399649,3
2255034170,2255033205,396825,0.027010115,-0.26772436,0.21451412,3
2255546014,2255545028,396825,0.02682168,-0.26814446,0.20874357,3
2256036183,2256035164,396825,0.025026241,-0.27111012,0.22304305,3
2256548226,2256547263,396825,0.030722331,-0.26854542,0.22461186,3
2257038800,2257037836,396825,0.029624397,-0.26932436,0.21402378,3
2257550211,2257549226,396825,0.02712832,-0.2688399,0.22108488,3
2258040758,2258039788,396825,0.02555487,-0.26779926,0.2246918,3
2258552572,2258551607,396825,0.029422842,-0.26994178,0.21652499,3
2259042684,2259041717,396825,0.026523644,-0.27069217,0.22858852,3
2259554505,2259553502,396825,0.007175849,-0.2675123,0.22041142,3
2260045336,2260044364,396825,0.027464861,-0.26754496,0.21692288,3
2260535773,2260534802,396825,0.028488921,-0.2698974,0.22827102,3
2261047637,2261046666,396825,0.025669428,-0.27051058,0.23122236,3
2261538132,2261537161,396825,0.0086438665,-0.2618521,0.21037443,3
2262050062,2262049013,396825,0.028637022,-0.2690225,0.21833849,3
2262540271,2262539231,396825,0.020969827,-0.2693877,0.22543934,3
2263052187,2263051217,396825,0.028505694,-0.26810429,0.22003947,3
2263542777,2263541811,396825,0.025887758,-0.26810008,0.2204896,3
2264054181,2264053216,396825,0.029959114,-0.2688273,0.2098417,3
2264544747,2264543785,396825,0.008988056,-0.26275352,0.1978804,3
2265035301,2265034338,396825,0.028304132,-0.26872167,0.22254068,3
2265546685,2265545715,396825,0.028973565,-0.26772752,0.21417652,3
2266037185,2266036216,396825,0.00851071,-0.26173177,0.21205531,3
2266548996,2266548029,396825,0.030803857,-0.26761034,0.21551979,3
2267039173,2267038192,396825,0.025046656,-0.2677212,0.2148517,3
2267550980,2267549963,396825,0.028503869,-0.26890218,0.22001937,3
2268041480,2268040516,396825,0.025347834,-0.27081037,0.22713271,3
2268553294,2268552327,396825,0.028317254,-0.26852438,0.21426894,3
2269043480,2269042458,396825,0.029945992,-0.26902464,0.21811344,3
2269555217,2269554236,396825,0.026034037,-0.26802307,0.210537,3
2270045788,2270044824,396825,0.026810382,-0.26754388,0.21703543,3
2270535915,2270534952,396825,0.011999986,-0.2655124,0.19232735,3
2271048004,2271047041,396825,0.02894002,-0.27131373,0.23063959,3
2271538594,2271537625,396825,0.027446266,-0.27013594,0.22513433,3
2272050007,2272049025,396825,0.016523922,-0.26147008,0.19248055,3
2272540533,2272539570,396825,0.028487096,-0.2706953,0.22825094,3
2273052666,2273051689,396825,0.030478615,-0.26950592,0.21138994,3
2273542792,2273541829,396825,0.026799079,-0.2669433,0.22532725,3
2274054587,2274053598,396825,0.024186963,-0.26993334,0.21742527,3
2274545199,2274544189,396825,0.026009617,-0.26761982,0.22710057,3
2275056909,2275055947,396825,0.0055562356,-0.26302257,0.21666744,3
2275547038,2275546075,396825,0.023587761,-0.2693919,0.22498919,3
2276037686,2276036717,396825,0.021104805,-0.2687101,0.22377855,3
2276549725,2276548762,396825,0.031376824,-0.26854646,0.22449932,3
2277039912,2277038950,396825,0.025813881,-0.2712315,0.22124965,3
2277551661,2277550687,396825,0.029622577,-0.27012226,0.21400368,3
2278042164,2278041199,396825,0.007412775,-0.26251078,0.20146723,3
2278553662,2278552688,396825,0.03048044,-0.268708,0.21141005,3
2279044150,2279043150,396825,0.027459389,-0.26993862,0.2168626,3
2279534729,2279533763,396825,0.0243754,-0.26951328,0.22319579,3
2280046127,2280045163,396825,0.028435467,-0.2696399,0.22083971,3
2280536735,2280535712,396825,0.024713766,-0.26742038,0.2190539,3
2281048430,2281047459,396825,0.0063533494,-0.2645424,0.20656209,3
2281538690,2281537688,396825,0.029426489,-0.268346,0.21656519,3
2282050689,2282049725,396825,0.027786454,-0.26724514,0.22101253,3
2282541284,2282540317,396825,0.0266754,-0.26822144,0.2186962,3
2283053065,2283052105,396825,0.028435467,-0.2696399,0.22083971,3
2283543218,2283542252,396825,0.026019089,-0.2690183,0.21878864,3
2284054971,2284053966,396825,0.02897174,-0.26852542,0.21415642,3
2284545557,2284544590,396825,0.027849384,-0.26890114,0.22013192,3
2285056925,2285055961,396825,0.029295158,-0.26742777,0.21826617,3
2285547487,2285546496,396825,0.008045015,-0.2666986,0.20952593,3
2286037892,2286036928,396825,0.029748082,-0.2680462,0.22065485,3
2286549465,2286548503,396825,0.030145729,-0.26920512,0.21559213,3
2287040287,2287039317,396825,0.011267124,-0.2720832,0.23365791,3
2287552035,2287551072,396825,0.03027706,-0.27012333,0.21389115,3
2288042150,2288041188,396825,0.026320258,-0.27210745,0.23106964,3
2288553983,2288553020,396825,0.006893272,-0.26183215,0.19991899,3
2289044523,2289043554,396825,0.02778463,-0.26804307,0.22099243,3
2289534721,2289533733,396825,0.024506731,-0.2704315,0.22149482,3
2290046488,2290045516,396825,0.009056458,-0.26201576,0.19706008,3
2290537019,2290536024,396825,0.029278386,-0.2692209,0.2264977,3
2291048794,2291047818,396825,0.03139359,-0.26675335,0.2162678,3
2291538957,2291537994,396825,0.028119344,-0.267546,0.21681036,3
2292050802,2292049837,396825,0.029106723,-0.26784787,0.21249564,3
2292541371,2292540363,396825,0.029089952,-0.26964095,0.22072718,3
2293052773,2293051799,396825,0.009511205,-0.26183635,0.19946885,3
2293543486,2293542522,396825,0.028104397,-0.2685412,0.22506198,3
