timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
163564710,3932170,3932170,4259850,0,0,0.047994856,0.04799495,0.0,0.0,3932170,3932170,4325386,0,0,0.002132422,0.0021324244,0.0,0.0,1,1,0,0,1,1,0,0
163769777,3932170,3932170,4259850,0,0,0.029328454,0.02932864,0.0,0.0,3932170,3932170,4325386,0,0,0.002478465,0.0024784664,0.0,0.0,1,1,0,0,1,1,0,0
163964840,3932170,3932170,4259850,0,0,0.06529733,0.06529738,0.0,0.0,3932170,3932170,4325386,0,0,0.0034457836,0.0034457836,0.0,0.0,1,1,0,0,1,1,0,0
164164961,3932170,3932170,4259850,0,0,0.052295662,0.052295633,0.0,0.0,3932170,3932170,4325386,0,0,0.0023023672,0.0023023668,0.0,0.0,1,1,0,0,1,1,0,0
164365001,3932170,3932170,4259850,0,0,0.06515184,0.06515186,0.0,0.0,3932170,3932170,4325386,0,0,0.003410668,0.0034106683,0.0,0.0,1,1,0,0,1,1,0,0
164565077,3932170,3932170,4259850,0,0,0.025463702,0.02546371,0.0,0.0,3932170,3932170,4325386,0,0,0.0053100856,0.005310084,0.0,0.0,1,1,0,0,1,1,0,0
164765200,3932170,3932170,4259850,0,0,0.10118955,0.10118955,0.0,0.0,3932170,3932170,4325386,0,0,0.0069649923,0.006964992,0.0,0.0,1,1,0,0,1,1,0,0
164965287,3932170,3932170,4259850,0,0,0.026019955,0.026019948,0.0,0.0,3932170,3932170,4325386,0,0,0.0077871927,0.0077871946,0.0,0.0,1,1,0,0,1,1,0,0
165165376,3932170,3932170,4259850,0,0,0.07555628,0.07555633,0.0,0.0,3932170,3932170,4325386,0,0,0.0041564438,0.0041564447,0.0,0.0,1,1,0,0,1,1,0,0
165365436,3932170,3932170,4259850,0,0,0.06588661,0.06588668,0.0,0.0,3932170,3932170,4325386,0,0,0.0025678626,0.0025678638,0.0,0.0,1,1,0,0,1,1,0,0
165565502,3932170,3932170,4259850,0,0,0.062175687,0.06217561,0.0,0.0,3932170,3932170,4325386,0,0,0.0028635212,0.0028635212,0.0,0.0,1,1,0,0,1,1,0,0
165765601,3932170,3932170,4259850,0,0,0.052926917,0.05292681,0.0,0.0,3932170,3932170,4325386,0,0,0.003841045,0.003841045,0.0,0.0,1,1,0,0,1,1,0,0
165965624,3932170,3932170,4259850,0,0,0.08955454,0.08955454,0.0,0.0,3932170,3932170,4325386,0,0,0.008457241,0.008457241,0.0,0.0,1,1,0,0,1,1,0,0
166165706,3932170,3932170,4259850,0,0,0.06296136,0.062961385,0.0,0.0,3932170,3932170,4325386,0,0,0.0108540235,0.010854028,0.0,0.0,1,1,0,0,1,1,0,0
