timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
441801563,441801127,-0.6617273,-0.021406632,-0.0030222365,-0.7494329,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441846590,441846139,-0.6617127,-0.021409899,-0.0030376434,-0.7494456,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441901589,441901155,-0.661692,-0.021415409,-0.0030404418,-0.74946374,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441951660,441951169,-0.66167665,-0.02140952,-0.0030317032,-0.74947745,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
441996679,441996182,-0.6616679,-0.021414211,-0.0030415552,-0.7494851,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442046695,442046196,-0.66165394,-0.021414649,-0.0030364026,-0.7494974,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442101717,442101214,-0.66163796,-0.021411454,-0.0030257653,-0.74951166,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442151737,442151247,-0.66163605,-0.021416664,-0.0030246142,-0.7495132,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442196781,442196243,-0.6616331,-0.021415621,-0.0030105365,-0.74951595,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442251709,442251258,-0.6616373,-0.021430833,-0.002997983,-0.7495118,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442301773,442301272,-0.6616365,-0.021429554,-0.002990707,-0.7495126,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442351738,442351288,-0.6616392,-0.021429596,-0.0029887608,-0.7495101,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
442401808,442401302,-0.6616493,-0.021437678,-0.0029771426,-0.74950105,0.99999976,6.146241e-10,-4.7206412e-11,-0.00082296086,2
