timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
449575768,449573455,3932170,7997.867,7.810417,78.08116,nan,nan,nan,62.483337,nan,nan,nan,48.61825,nan,nan,nan,16.0,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,350.0,230.0,220.0
449637935,449635973,3932170,7997.867,7.810417,70.23847,67.98872,nan,nan,62.97209,77.29706,nan,nan,39.052086,133.4961,nan,nan,20.0,13.0,nan,nan,40.0,16.0,nan,nan,10.0,10.0,nan,nan,354.0,301.0,193.0
449672165,449669734,3932170,7997.867,7.810417,54.673683,78.086395,nan,nan,63.14093,nan,nan,nan,38.296764,117.21112,132.05809,nan,26.0,20.0,nan,nan,18.0,nan,nan,nan,20.0,10.0,10.0,nan,402.0,494.0,257.0
449736696,449733503,3932170,7997.867,7.810417,78.37689,84.71367,nan,nan,33.838318,62.787018,155.5442,nan,38.551937,nan,nan,nan,16.0,10.0,nan,nan,25.0,20.0,10.0,nan,37.0,nan,nan,nan,491.0,256.0,259.0
449769525,449766015,3932170,7997.867,7.810417,109.34584,164.68289,nan,nan,62.897068,nan,nan,nan,36.968746,109.29098,nan,nan,10.0,10.0,nan,nan,17.0,nan,nan,nan,25.0,10.0,nan,nan,367.0,202.0,220.0
449832318,449829786,3932170,7997.867,7.810417,45.06925,56.48354,nan,nan,156.20834,nan,nan,nan,78.10417,nan,nan,nan,10.0,10.0,nan,nan,10.0,nan,nan,nan,10.0,nan,nan,nan,374.0,206.0,181.0
449865501,449862292,3932170,7997.867,7.810417,38.492527,69.83533,nan,nan,70.23889,85.19559,nan,nan,38.203613,94.389145,nan,nan,32.0,17.0,nan,nan,10.0,10.0,nan,nan,16.0,10.0,nan,nan,376.0,168.0,174.0
449926956,449926063,3932170,7997.867,7.810417,38.33052,55.544403,51.325726,nan,62.625114,nan,nan,nan,45.77089,nan,nan,nan,29.0,16.0,10.0,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,316.0,203.0,182.0
449958694,449957321,3932170,7997.867,7.810417,38.12924,55.09914,85.89375,nan,78.12718,54.67292,nan,nan,45.77089,nan,nan,nan,50.0,17.0,17.0,nan,16.0,10.0,nan,nan,10.0,nan,nan,nan,424.0,208.0,182.0
450025647,450022341,3932170,7997.867,7.810417,38.865505,55.08665,nan,nan,38.311886,171.82918,nan,nan,38.72019,nan,nan,nan,40.0,17.0,nan,nan,34.0,10.0,nan,nan,13.0,nan,nan,nan,413.0,209.0,191.0
450087999,450086110,3932170,7997.867,7.810417,38.244522,54.84691,nan,nan,38.77884,62.56481,93.725006,nan,38.124466,nan,nan,nan,20.0,17.0,nan,nan,37.0,17.0,10.0,nan,50.0,nan,nan,nan,360.0,207.0,219.0
450120909,450118620,3932170,7997.867,7.810417,54.78345,85.88238,nan,nan,38.9968,68.5141,79.91479,132.83195,37.939426,40.8335,nan,nan,26.0,17.0,nan,nan,20.0,10.0,10.0,10.0,85.0,9.0,nan,nan,405.0,171.0,281.0
450185043,450182389,3932170,7997.867,7.810417,55.082996,63.579315,nan,nan,55.386417,60.898777,nan,nan,37.82453,53.801437,nan,nan,17.0,13.0,nan,nan,17.0,9.0,nan,nan,116.0,16.0,nan,nan,385.0,173.0,458.0
450216257,450213648,3932170,7997.867,7.810417,62.457268,93.74802,nan,nan,55.76305,69.48664,nan,nan,32.202045,37.55689,nan,nan,18.0,16.0,nan,nan,17.0,16.0,nan,nan,242.0,125.0,nan,nan,347.0,179.0,542.0
450279830,450278669,3932170,7997.867,7.810417,93.851746,62.49183,70.294174,nan,55.09914,77.83145,nan,nan,32.230473,38.04228,44.65615,85.25046,29.0,25.0,20.0,nan,17.0,16.0,nan,nan,265.0,73.0,36.0,10.0,353.0,178.0,531.0
450311916,450309928,3932170,7997.867,7.810417,46.862503,nan,nan,nan,71.115456,78.00148,116.437256,nan,32.507114,37.77326,43.828613,124.62093,25.0,nan,nan,nan,10.0,10.0,10.0,nan,221.0,109.0,13.0,10.0,370.0,193.0,495.0
450376960,450373736,3932170,7997.867,7.810417,38.646614,70.59612,85.587,nan,46.878647,69.90277,nan,nan,37.808853,45.48721,nan,nan,40.0,36.0,10.0,nan,17.0,13.0,nan,nan,125.0,17.0,nan,nan,374.0,195.0,377.0
450437004,450436216,3932170,7997.867,7.810417,85.46627,71.24798,46.90001,nan,38.8862,54.672504,187.45001,nan,37.50629,40.39808,62.483337,nan,53.0,26.0,25.0,nan,34.0,10.0,10.0,nan,65.0,10.0,9.0,nan,443.0,189.0,284.0
450472425,450469975,3932170,7997.867,7.810417,77.40414,46.862503,nan,nan,46.461475,53.953915,nan,nan,38.155582,32.48568,54.47651,nan,40.0,16.0,nan,nan,10.0,10.0,nan,nan,125.0,18.0,9.0,nan,433.0,185.0,311.0
450536140,450533747,3932170,7997.867,7.810417,170.62439,nan,nan,nan,62.47107,nan,nan,nan,46.363224,36.34713,nan,nan,89.0,nan,nan,nan,17.0,nan,nan,nan,40.0,10.0,nan,nan,484.0,195.0,251.0
450567110,450566255,3932170,7997.867,7.810417,42.02373,53.156902,nan,nan,37.25883,48.673122,147.7338,nan,53.801437,164.01877,nan,nan,36.0,26.0,nan,nan,10.0,10.0,10.0,nan,16.0,10.0,nan,nan,428.0,190.0,218.0
450632905,450630033,3932170,7997.867,7.810417,85.855545,54.550884,92.22769,72.43696,46.862503,148.45279,101.53542,117.15626,39.16665,54.695927,148.74367,85.91459,272.0,37.0,32.0,16.0,40.0,10.0,9.0,9.0,34.0,16.0,10.0,9.0,703.0,192.0,218.0
450665692,450662534,3932170,7997.867,7.810417,86.87943,92.93616,79.95435,99.26142,39.57205,53.824448,43.26831,78.10417,46.838963,85.89158,70.293755,nan,153.0,144.0,50.0,41.0,17.0,16.0,10.0,9.0,34.0,16.0,9.0,nan,705.0,183.0,241.0
450728352,450726303,3932170,7997.867,7.810417,101.32376,62.211037,86.111,nan,47.135223,172.54817,62.982117,nan,46.918217,77.2327,71.87832,nan,40.0,25.0,9.0,nan,18.0,10.0,9.0,nan,36.0,16.0,9.0,nan,391.0,182.0,232.0
450759858,450758814,3932170,7997.867,7.810417,62.649693,101.37277,86.31005,nan,54.568768,43.046894,47.834225,nan,54.546177,93.060875,85.91459,nan,26.0,26.0,17.0,nan,29.0,10.0,10.0,nan,29.0,10.0,9.0,nan,396.0,199.0,245.0
450826112,450822584,3932170,7997.867,7.810417,54.64492,62.482037,77.2327,nan,62.47107,nan,nan,nan,36.62901,37.201904,69.62962,nan,25.0,25.0,16.0,nan,17.0,nan,nan,nan,13.0,10.0,10.0,nan,380.0,182.0,237.0
450888364,450886352,3932170,7997.867,7.810417,62.483337,68.15972,86.434555,nan,46.198368,nan,nan,nan,38.51548,164.01877,nan,nan,80.0,20.0,17.0,nan,10.0,nan,nan,nan,32.0,10.0,nan,nan,488.0,174.0,279.0
450922011,450918868,3932170,7997.867,7.810417,62.726818,68.00342,86.62685,nan,62.552586,55.37456,85.91459,109.34584,37.75035,53.801437,93.02336,nan,116.0,29.0,26.0,nan,26.0,10.0,9.0,9.0,32.0,16.0,10.0,nan,503.0,183.0,281.0
450985553,450982646,3932170,7997.867,7.810417,69.00828,57.025623,85.55936,nan,63.205097,76.47182,48.775814,nan,37.921238,62.805065,93.379265,nan,113.0,34.0,18.0,nan,146.0,20.0,10.0,nan,45.0,13.0,10.0,nan,579.0,346.0,250.0
451017137,451013892,3932170,7997.867,7.810417,68.81479,147.54945,123.21092,nan,63.521755,68.93801,75.442825,nan,37.90258,55.544403,100.66395,nan,106.0,16.0,10.0,nan,181.0,65.0,17.0,nan,53.0,16.0,16.0,nan,489.0,417.0,274.0
451081466,451078911,3932170,7997.867,7.810417,78.04218,92.28887,72.03107,nan,70.08395,56.59588,37.64208,nan,38.16032,78.12718,54.67292,93.67014,137.0,20.0,13.0,nan,160.0,20.0,10.0,nan,49.0,16.0,10.0,10.0,530.0,395.0,231.0
451113135,451110169,3932170,7997.867,7.810417,71.687515,77.1696,82.39938,nan,70.90223,76.19003,55.29843,163.29976,38.12924,70.270744,85.85931,140.58751,109.0,65.0,25.0,nan,98.0,26.0,13.0,10.0,50.0,16.0,10.0,10.0,575.0,310.0,250.0
451176865,451173939,3932170,7997.867,7.810417,78.00822,83.84865,92.443085,nan,71.53837,77.220146,83.88847,179.63959,38.615013,71.5723,76.684715,101.53542,585.0,85.0,34.0,nan,65.0,20.0,17.0,10.0,45.0,13.0,10.0,10.0,1184.0,280.0,263.0
451241073,451238960,3932170,7997.867,7.810417,84.7298,91.0304,62.56297,nan,85.89158,109.34584,nan,nan,85.66794,nan,nan,nan,1377.0,117.0,49.0,nan,16.0,10.0,nan,nan,36.0,nan,nan,nan,3211.0,207.0,255.0
451272078,451270219,3932170,7997.867,7.810417,85.35623,91.08819,nan,nan,44.910053,85.488365,76.51961,nan,85.91459,nan,nan,nan,1613.0,320.0,nan,nan,17.0,17.0,9.0,nan,13.0,nan,nan,nan,3386.0,204.0,251.0
451336880,451333987,3932170,7997.867,7.810417,87.55017,92.70422,98.67088,nan,55.09914,92.876526,nan,nan,93.72459,nan,nan,nan,866.0,657.0,85.0,nan,17.0,16.0,nan,nan,20.0,nan,nan,nan,1934.0,217.0,255.0
451369151,451366497,3932170,7997.867,7.810417,87.032745,92.77239,98.67438,nan,93.478355,54.67292,43.26831,109.34584,86.37754,nan,nan,nan,829.0,697.0,97.0,nan,18.0,16.0,10.0,9.0,13.0,nan,nan,nan,2091.0,186.0,257.0
451432693,451430267,3932170,7997.867,7.810417,94.18274,99.662766,44.791996,46.589783,93.725006,78.82317,nan,nan,101.01175,46.534912,156.20834,nan,458.0,296.0,26.0,16.0,13.0,10.0,nan,nan,17.0,10.0,10.0,nan,1157.0,193.0,193.0
451465624,451462778,3932170,7997.867,7.810417,100.10784,88.30838,45.99102,nan,39.06725,93.76893,56.42867,85.513565,39.044243,101.099815,46.143497,nan,265.0,72.0,16.0,nan,26.0,13.0,10.0,10.0,29.0,13.0,10.0,nan,827.0,200.0,208.0
451527643,451526547,3932170,7997.867,7.810417,85.583786,99.98035,94.404854,nan,54.811382,70.293755,93.701996,nan,46.89925,39.37048,62.483337,nan,68.0,61.0,37.0,nan,17.0,17.0,16.0,nan,17.0,10.0,9.0,nan,549.0,180.0,181.0
451589201,451587815,3932170,7997.867,7.810417,84.425026,107.44628,107.72897,nan,77.83145,60.96937,nan,nan,46.436283,39.77109,40.636646,nan,85.0,73.0,17.0,nan,20.0,17.0,nan,nan,17.0,10.0,9.0,nan,748.0,224.0,181.0
451626153,451622825,3932170,7997.867,7.810417,101.55515,107.70038,62.53862,116.45461,101.56191,nan,nan,nan,46.48367,86.786064,101.59029,92.14044,234.0,125.0,20.0,10.0,26.0,nan,nan,nan,26.0,16.0,10.0,9.0,829.0,193.0,208.0
451687319,451686596,3932170,7997.867,7.810417,108.41258,95.163795,101.94016,82.44119,39.397827,46.90001,63.354816,nan,55.337055,132.7771,nan,nan,170.0,68.0,58.0,17.0,20.0,20.0,16.0,nan,10.0,10.0,nan,nan,583.0,288.0,190.0
451722052,451719106,3932170,7997.867,7.810417,102.566536,116.39046,84.15884,nan,46.862503,46.198368,nan,nan,54.67292,nan,nan,nan,65.0,37.0,20.0,nan,18.0,10.0,nan,nan,17.0,nan,nan,nan,430.0,247.0,178.0
451786139,451782875,3932170,7997.867,7.810417,109.34584,92.820915,117.28931,122.690926,54.315254,101.94916,nan,nan,54.67292,40.862705,nan,nan,121.0,36.0,26.0,13.0,37.0,17.0,nan,nan,16.0,10.0,nan,nan,509.0,249.0,193.0
451817227,451814134,3932170,7997.867,7.810417,115.70267,103.74291,47.190094,nan,47.350304,109.34584,101.8722,117.14121,109.34584,46.862503,nan,nan,121.0,50.0,25.0,nan,40.0,18.0,13.0,13.0,26.0,16.0,nan,nan,512.0,259.0,284.0
451882941,451879154,3932170,7997.867,7.810417,55.22042,102.843796,124.969444,69.48664,54.91568,68.59968,124.966675,nan,55.11141,109.34584,nan,nan,109.0,36.0,29.0,16.0,125.0,13.0,10.0,nan,17.0,17.0,nan,nan,455.0,319.0,759.0
451912862,451910421,3932170,7997.867,7.810417,109.13664,61.25445,38.9968,94.65038,55.380985,60.6327,101.53542,nan,55.521393,69.445274,nan,nan,100.0,65.0,25.0,17.0,113.0,37.0,16.0,nan,16.0,16.0,nan,nan,517.0,435.0,1484.0
451976326,451972931,3932170,7997.867,7.810417,63.031532,108.50536,57.358673,nan,62.54192,39.052086,nan,nan,nan,nan,nan,nan,425.0,101.0,36.0,nan,218.0,25.0,nan,nan,nan,nan,nan,nan,1316.0,969.0,2443.0
452039153,452037951,3932170,7997.867,7.810417,69.50304,75.73962,109.37941,116.1343,69.59236,76.008675,109.44853,nan,nan,nan,nan,nan,1325.0,194.0,170.0,40.0,146.0,25.0,10.0,nan,nan,nan,nan,nan,3101.0,674.0,4203.0
452071699,452069215,3932170,7997.867,7.810417,70.29488,76.685814,83.375694,nan,70.07783,63.67039,nan,nan,nan,nan,nan,nan,1453.0,397.0,85.0,nan,170.0,18.0,nan,nan,nan,nan,nan,nan,4461.0,933.0,4995.0
452134194,452132980,3932170,7997.867,7.810417,84.34842,108.72549,103.11249,nan,69.4287,85.54332,nan,nan,nan,nan,nan,nan,274.0,221.0,53.0,nan,52.0,26.0,nan,nan,nan,nan,nan,nan,2238.0,1103.0,5956.0
452167103,452165492,3932170,7997.867,7.810417,85.93412,63.414925,68.412025,92.92456,62.810116,68.69854,nan,nan,nan,nan,nan,nan,425.0,298.0,232.0,169.0,73.0,52.0,nan,nan,nan,nan,nan,nan,2086.0,4122.0,6948.0
452231257,452229315,3932170,7997.867,7.810417,79.107025,85.12205,100.2627,nan,63.425682,nan,nan,nan,nan,nan,nan,nan,820.0,820.0,221.0,nan,130.0,nan,nan,nan,nan,nan,nan,nan,3140.0,2093.0,7183.0
452262875,452261770,3932170,7997.867,7.810417,77.56802,99.80411,90.55935,nan,63.99391,76.82782,93.26504,nan,nan,nan,nan,nan,1525.0,349.0,82.0,nan,73.0,50.0,26.0,nan,nan,nan,nan,nan,3339.0,967.0,7363.0
452327936,452325541,3932170,7997.867,7.810417,85.52944,91.00015,nan,nan,78.31102,38.629185,nan,nan,nan,nan,nan,nan,1853.0,328.0,nan,nan,29.0,17.0,nan,nan,nan,nan,nan,nan,6467.0,1710.0,5209.0
452388786,452388057,3932170,7997.867,7.810417,93.62732,88.93022,99.25818,nan,38.625866,nan,nan,nan,nan,nan,nan,nan,765.0,65.0,52.0,nan,17.0,nan,nan,nan,nan,nan,nan,nan,2431.0,1207.0,3709.0
452423719,452421818,3932170,7997.867,7.810417,92.91688,80.67507,99.2836,nan,86.293045,38.767647,62.483337,nan,nan,nan,nan,nan,985.0,101.0,50.0,nan,26.0,17.0,10.0,nan,nan,nan,nan,nan,1936.0,250.0,3230.0
452488620,452486837,3932170,7997.867,7.810417,85.48071,91.2632,nan,nan,nan,nan,nan,nan,86.3527,nan,nan,nan,964.0,61.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,3277.0,330.0,2168.0
452521413,452519347,3932170,7997.867,7.810417,85.219,80.09313,91.3009,nan,62.801735,68.48314,nan,nan,85.66794,nan,nan,nan,962.0,401.0,145.0,nan,10.0,10.0,nan,nan,36.0,nan,nan,nan,2608.0,238.0,1685.0
452586295,452583118,3932170,7997.867,7.810417,85.53756,91.23146,nan,nan,85.91459,54.635414,51.63919,nan,78.68322,93.007195,nan,nan,2474.0,325.0,nan,nan,29.0,25.0,10.0,nan,29.0,20.0,nan,nan,4287.0,260.0,1071.0
452616812,452614377,3932170,7997.867,7.810417,85.17295,90.98907,nan,nan,nan,nan,nan,nan,85.54392,54.67292,nan,nan,2738.0,181.0,nan,nan,nan,nan,nan,nan,58.0,17.0,nan,nan,4901.0,295.0,838.0
452682009,452679396,3932170,7997.867,7.810417,84.72313,90.64536,nan,nan,54.67292,93.74802,nan,nan,78.88977,66.394135,84.44334,nan,3845.0,130.0,nan,nan,16.0,16.0,nan,nan,58.0,17.0,10.0,nan,8208.0,213.0,532.0
452713029,452710656,3932170,7997.867,7.810417,84.79991,73.171745,90.75779,nan,78.40785,46.862503,92.94032,nan,84.92764,71.936455,nan,nan,4549.0,298.0,256.0,nan,20.0,16.0,13.0,nan,64.0,16.0,nan,nan,10021.0,241.0,467.0
452776812,452774442,3932170,7997.867,7.810417,79.03718,84.40214,92.297005,nan,32.997417,78.530396,46.862503,nan,79.08833,84.71285,125.02154,nan,2017.0,2005.0,125.0,nan,20.0,17.0,10.0,nan,34.0,25.0,10.0,nan,4702.0,197.0,293.0
452840501,452836945,3932170,7997.867,7.810417,79.06918,84.73572,91.59763,nan,55.544403,nan,nan,nan,84.89197,78.939766,32.997417,nan,2980.0,2900.0,185.0,nan,16.0,nan,nan,nan,34.0,16.0,10.0,nan,6595.0,316.0,260.0
452872612,452870704,3932170,7997.867,7.810417,85.04392,91.10933,nan,nan,79.239296,92.56648,nan,nan,85.39535,71.57249,nan,nan,5381.0,538.0,nan,nan,29.0,25.0,nan,nan,82.0,16.0,nan,nan,10397.0,282.0,272.0
452936909,452934473,3932170,7997.867,7.810417,84.62078,nan,nan,nan,54.67292,43.26831,69.57475,nan,79.35146,84.79843,92.706924,nan,4181.0,nan,nan,nan,16.0,10.0,10.0,nan,41.0,36.0,17.0,nan,8328.0,191.0,266.0
452970842,452966984,3932170,7997.867,7.810417,84.84887,90.646095,nan,nan,54.69565,50.109272,156.87248,nan,85.13773,54.67292,80.40066,nan,4097.0,245.0,nan,nan,26.0,10.0,10.0,nan,65.0,10.0,10.0,nan,7970.0,200.0,242.0
453033886,453030752,3932170,7997.867,7.810417,84.96572,90.85746,nan,nan,nan,nan,nan,nan,79.504326,84.81339,93.18822,39.052086,3989.0,200.0,nan,nan,nan,nan,nan,nan,34.0,29.0,20.0,16.0,7458.0,214.0,298.0
453067158,453063262,3932170,7997.867,7.810417,84.89682,90.67782,nan,nan,53.581306,56.42867,78.10417,nan,85.25951,37.24105,46.862503,nan,2549.0,153.0,nan,nan,10.0,10.0,10.0,nan,53.0,10.0,10.0,nan,5606.0,176.0,251.0
453130508,453127033,3932170,7997.867,7.810417,85.01381,91.37141,nan,nan,92.75988,78.911285,nan,nan,85.24946,nan,nan,nan,2405.0,145.0,nan,nan,20.0,16.0,nan,nan,25.0,nan,nan,nan,4446.0,251.0,259.0
453162107,453159541,3932170,7997.867,7.810417,79.25233,84.74141,91.10145,100.9438,85.800026,62.483337,nan,nan,85.5599,42.8677,nan,nan,1629.0,1285.0,101.0,37.0,34.0,16.0,nan,nan,34.0,10.0,nan,nan,3630.0,276.0,259.0
453226704,453223368,3932170,7997.867,7.810417,85.4768,91.804794,nan,nan,78.48301,62.483337,nan,nan,85.54419,54.67292,nan,nan,2725.0,522.0,nan,nan,26.0,16.0,nan,nan,29.0,10.0,nan,nan,4864.0,308.0,243.0
453288214,453285832,3932170,7997.867,7.810417,85.36917,91.98623,101.782074,nan,85.89375,186.52301,nan,nan,86.03436,86.687805,48.447063,nan,1076.0,401.0,36.0,nan,17.0,17.0,nan,nan,45.0,10.0,9.0,nan,2721.0,283.0,267.0
453322841,453319590,3932170,7997.867,7.810417,84.42594,62.508415,89.17394,nan,171.80618,101.53542,nan,nan,62.92183,93.86678,82.0752,nan,901.0,40.0,34.0,nan,16.0,10.0,nan,nan,17.0,17.0,13.0,nan,1956.0,346.0,306.0
453386523,453382109,3932170,7997.867,7.810417,85.97698,91.78436,nan,nan,86.18784,63.331814,nan,nan,85.88092,nan,nan,nan,1693.0,793.0,nan,nan,37.0,16.0,nan,nan,26.0,nan,nan,nan,3409.0,237.0,356.0
453417168,453414620,3932170,7997.867,7.810417,85.50137,91.27015,nan,nan,86.23147,33.789185,nan,nan,78.63157,93.072464,55.544403,nan,1618.0,196.0,nan,nan,29.0,17.0,nan,nan,26.0,17.0,16.0,nan,2483.0,248.0,374.0
453481869,453479640,3932170,7997.867,7.810417,86.16895,91.843185,nan,nan,86.033356,nan,nan,nan,86.046135,nan,nan,nan,1109.0,625.0,nan,nan,26.0,nan,nan,nan,25.0,nan,nan,nan,2844.0,1424.0,296.0
453512027,453509648,3932170,7997.867,7.810417,86.382935,92.223625,80.68389,69.90298,86.001205,62.61642,nan,nan,86.046135,nan,nan,nan,578.0,509.0,136.0,37.0,34.0,25.0,nan,nan,25.0,nan,nan,nan,1972.0,837.0,296.0
453578042,453574668,3932170,7997.867,7.810417,85.23277,92.77754,nan,nan,62.483337,78.36456,nan,nan,85.78094,164.01877,nan,nan,425.0,145.0,nan,nan,61.0,25.0,nan,nan,20.0,10.0,nan,nan,1293.0,516.0,237.0
453609224,453607177,3932170,7997.867,7.810417,86.41194,92.09498,80.68824,nan,62.922863,86.19139,nan,nan,39.008163,86.01687,nan,nan,850.0,677.0,208.0,nan,45.0,37.0,nan,nan,26.0,20.0,nan,nan,2541.0,775.0,299.0
453672335,453670948,3932170,7997.867,7.810417,85.62858,91.278534,nan,nan,86.361694,nan,nan,nan,40.720097,60.530888,92.89106,nan,1040.0,109.0,nan,nan,26.0,nan,nan,nan,17.0,17.0,17.0,nan,3451.0,1142.0,354.0
453737309,453734718,3932170,7997.867,7.810417,92.94842,98.85962,39.047607,79.88261,85.956505,nan,nan,nan,85.91459,nan,nan,nan,1061.0,90.0,34.0,34.0,13.0,nan,nan,nan,25.0,nan,nan,nan,2451.0,360.0,357.0
453768635,453767228,3932170,7997.867,7.810417,92.77804,80.37433,99.25833,nan,101.076996,179.26408,nan,nan,86.21827,63.147476,124.966675,nan,1201.0,232.0,125.0,nan,17.0,17.0,nan,nan,20.0,10.0,10.0,nan,2933.0,210.0,292.0
453832890,453830995,3932170,7997.867,7.810417,86.734634,91.66402,102.32255,54.95736,nan,nan,nan,nan,93.421326,nan,nan,nan,485.0,320.0,65.0,17.0,nan,nan,nan,nan,20.0,nan,nan,nan,1585.0,290.0,297.0
453865867,453863505,3932170,7997.867,7.810417,86.314896,92.55107,99.08345,nan,44.910053,94.57349,nan,nan,93.43493,39.052086,78.37689,nan,1165.0,562.0,117.0,nan,17.0,16.0,nan,nan,25.0,16.0,16.0,nan,2505.0,236.0,333.0
453929306,453927278,3932170,7997.867,7.810417,86.59587,92.0017,nan,nan,78.10085,54.67292,nan,nan,85.91459,46.862503,124.966675,nan,962.0,493.0,nan,nan,17.0,16.0,nan,nan,29.0,16.0,10.0,nan,2098.0,313.0,382.0
453959841,453958534,3932170,7997.867,7.810417,92.54509,98.938896,nan,nan,46.862503,86.616234,nan,nan,85.91459,46.862503,124.966675,nan,1384.0,45.0,nan,nan,10.0,10.0,nan,nan,29.0,16.0,10.0,nan,3111.0,289.0,382.0
454026823,454023555,3932170,7997.867,7.810417,86.44138,92.36741,100.673485,nan,86.41387,nan,nan,nan,93.30635,86.687805,141.3065,nan,706.0,569.0,41.0,nan,20.0,nan,nan,nan,29.0,10.0,10.0,nan,1681.0,282.0,319.0
454087214,454086073,3932170,7997.867,7.810417,86.07337,92.765434,99.387276,nan,93.622314,54.67292,nan,nan,78.93812,54.67292,nan,nan,745.0,233.0,109.0,nan,20.0,10.0,nan,nan,17.0,9.0,nan,nan,2166.0,397.0,272.0
454122502,454119833,3932170,7997.867,7.810417,79.02793,85.93356,101.40038,nan,53.78273,85.91459,nan,nan,85.94865,54.67292,42.8677,nan,173.0,169.0,85.0,nan,17.0,13.0,nan,nan,26.0,16.0,10.0,nan,1338.0,258.0,334.0
454187024,454183604,3932170,7997.867,7.810417,86.68168,92.29388,99.44981,nan,70.293755,nan,nan,nan,53.801437,86.73629,nan,nan,685.0,386.0,68.0,nan,32.0,nan,nan,nan,16.0,10.0,nan,nan,2670.0,1768.0,221.0
454217318,454214862,3932170,7997.867,7.810417,85.83157,79.45569,92.24122,98.746056,55.182346,93.55498,nan,nan,78.097374,54.67292,86.19304,nan,2132.0,761.0,509.0,85.0,40.0,40.0,nan,nan,26.0,16.0,13.0,nan,5795.0,2785.0,266.0
454283192,454279887,3932170,7997.867,7.810417,85.671074,80.428696,91.088234,nan,85.36705,nan,nan,nan,85.97031,nan,nan,nan,1010.0,442.0,241.0,nan,34.0,nan,nan,nan,18.0,nan,nan,nan,8507.0,2428.0,344.0
454314619,454311141,3932170,7997.867,7.810417,86.60058,91.990234,nan,nan,70.08165,nan,nan,nan,54.67292,110.00998,nan,nan,1321.0,641.0,nan,nan,34.0,nan,nan,nan,10.0,10.0,nan,nan,8582.0,1600.0,277.0
454377743,454374912,3932170,7997.867,7.810417,86.88722,92.11297,99.7306,nan,93.725006,nan,nan,nan,86.21827,35.457893,nan,nan,1268.0,461.0,117.0,nan,37.0,nan,nan,nan,20.0,10.0,nan,nan,4476.0,1092.0,277.0
454440116,454438680,3932170,7997.867,7.810417,86.35098,92.5601,99.45871,nan,85.57965,32.70813,nan,nan,85.91459,nan,nan,nan,1394.0,1385.0,89.0,nan,34.0,17.0,nan,nan,26.0,nan,nan,nan,9087.0,666.0,277.0
454473554,454471194,3932170,7997.867,7.810417,93.62024,79.92962,99.43729,nan,86.50783,100.57415,nan,nan,93.59827,nan,nan,nan,1125.0,130.0,109.0,nan,29.0,17.0,nan,nan,29.0,nan,nan,nan,4589.0,468.0,312.0
454537354,454534961,3932170,7997.867,7.810417,85.15611,91.854515,45.06925,nan,78.088585,nan,nan,nan,78.8595,92.91789,nan,nan,377.0,72.0,25.0,nan,17.0,nan,nan,nan,25.0,16.0,nan,nan,1599.0,217.0,360.0
454571775,454567471,3932170,7997.867,7.810417,85.67011,92.75618,99.21131,nan,93.452286,38.180603,nan,nan,85.31271,nan,nan,nan,640.0,116.0,37.0,nan,18.0,16.0,nan,nan,18.0,nan,nan,nan,2312.0,261.0,336.0
454631863,454629998,3932170,7997.867,7.810417,92.38628,100.15949,70.293755,179.6166,86.24953,101.01546,58.321983,139.92337,39.052086,54.67292,85.89158,nan,458.0,45.0,25.0,16.0,34.0,17.0,10.0,10.0,16.0,16.0,16.0,nan,1218.0,206.0,332.0
454667180,454663749,3932170,7997.867,7.810417,85.89867,91.09176,91.07894,38.996372,86.12826,34.85685,180.3586,nan,46.862503,92.60577,nan,nan,613.0,162.0,65.0,18.0,37.0,17.0,10.0,nan,16.0,13.0,nan,nan,1367.0,221.0,321.0
454729848,454727518,3932170,7997.867,7.810417,86.69565,92.58599,98.778755,nan,93.452286,71.01276,nan,nan,85.91459,46.862503,nan,nan,2165.0,1192.0,178.0,nan,16.0,10.0,nan,nan,25.0,16.0,nan,nan,4167.0,224.0,279.0
454789687,454788789,3932170,7997.867,7.810417,86.13539,91.35822,nan,nan,93.74278,nan,nan,nan,86.217735,nan,nan,nan,1360.0,520.0,nan,nan,25.0,nan,nan,nan,37.0,nan,nan,nan,2496.0,226.0,274.0
454824562,454823799,3932170,7997.867,7.810417,86.23263,91.970566,166.96072,nan,46.862503,85.06611,nan,nan,92.75988,70.95789,nan,nan,1465.0,932.0,41.0,nan,26.0,16.0,nan,nan,20.0,10.0,nan,nan,3339.0,1151.0,255.0
