timestamp,timestamp_sample,device_id,error_count,pressure,temperature
2303549174,2303549166,3997730,0,997.41,46.52
2304553399,2304553391,3997730,0,997.47,46.51
2305547579,2305547570,3997730,0,997.41,46.51
2306551931,2306551923,3997730,0,997.43,46.51
2307536053,2307536044,3997730,0,997.44,46.5
2308540262,2308540253,3997730,0,997.38,46.5
2309544391,2309544383,3997730,0,997.44,46.489998
2310548611,2310548602,3997730,0,997.45996,46.489998
2311552830,2311552822,3997730,0,997.42,46.48
2312547176,2312547168,3997730,0,997.47,46.469997
2313551536,2313551527,3997730,0,997.39996,46.469997
2314545631,2314545622,3997730,0,997.41,46.469997
2315549888,2315549879,3997730,0,997.38995,46.46
2316554191,2316554153,3997730,0,997.44995,46.46
2317538318,2317538309,3997730,0,997.44,46.46
2318542501,2318542492,3997730,0,997.44995,46.45
2319546913,2319546904,3997730,0,997.42,46.44
2320551241,2320551233,3997730,0,997.44,46.44
2321555647,2321555638,3997730,0,997.44995,46.44
2322550287,2322550277,3997730,0,997.39996,46.43
2323554547,2323554538,3997730,0,997.44995,46.43
2324548725,2324548715,3997730,0,997.44995,46.42
2325552938,2325552930,3997730,0,997.44,46.42
2326557138,2326557129,3997730,0,997.39996,46.42
2327541145,2327541137,3997730,0,997.39996,46.41
2328545425,2328545416,3997730,0,997.38995,46.41
2329549436,2329549428,3997730,0,997.39996,46.41
2330553699,2330553690,3997730,0,997.42,46.41
2331547869,2331547860,3997730,0,997.36,46.399998
2332552104,2332552095,3997730,0,997.45996,46.399998
2333556250,2333556242,3997730,0,997.44,46.39
2334550419,2334550383,3997730,0,997.44995,46.399998
2335554758,2335554750,3997730,0,997.38995,46.39
2336538945,2336538937,3997730,0,997.44,46.39
2337542958,2337542949,3997730,0,997.42,46.379997
2338547259,2338547251,3997730,0,997.44995,46.379997
2339551503,2339551495,3997730,0,997.38,46.379997
2340555897,2340555888,3997730,0,997.38,46.37
2341550083,2341550074,3997730,0,997.41,46.37
2342554313,2342554304,3997730,0,997.38995,46.37
2343548527,2343548518,3997730,0,997.47,46.37
2344552721,2344552713,3997730,0,997.44,46.37
2345536982,2345536973,3997730,0,997.44,46.36
2346541329,2346541320,3997730,0,997.41,46.36
