timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
163925442,163925411,0.47054663,2.2056488e-06,0.56707615,1.0009761,0.03569575,1.0,1
164025335,164025286,0.47056985,2.1972623e-06,-0.011752183,1.0009615,1.5331236e-05,1.0,1
164125333,164125305,0.47054562,2.1892497e-06,0.17140129,1.0009527,0.00326116,1.0,1
164215381,164215353,0.47053635,2.1822477e-06,-0.16667019,1.0009471,0.0030836295,1.0,1
164325705,164325677,0.47064325,2.1739547e-06,-0.79654616,1.0009446,0.070431896,1.0,1
164425577,164425549,0.4706774,2.1662925e-06,0.57575643,1.0009543,0.036797713,1.0,1
164525656,164525623,0.47079733,2.1585302e-06,0.24492407,1.0009639,0.006658892,1.0,1
164625632,164625598,0.47087398,2.1507146e-06,-0.30699533,1.0009629,0.010461719,1.0,1
164725528,164725499,0.4709046,2.1431092e-06,-0.3969647,1.0009526,0.017492333,1.0,1
164825932,164825902,0.4709585,2.1358949e-06,-0.6085255,1.0009478,0.041105848,1.0,1
164915679,164915621,0.47102168,2.129283e-06,-0.31422022,1.0009507,0.010960063,1.0,1
165025828,165025799,0.4710688,2.1214826e-06,-0.03440257,1.0009408,0.00013138051,1.0,1
165125876,165125848,0.4710689,2.1146773e-06,0.4569171,1.0009308,0.023175456,1.0,1
165225917,165225889,0.4710399,2.1081098e-06,0.40973327,1.0009238,0.018636268,1.0,1
165326033,165326005,0.47112346,2.1016438e-06,-0.037697643,1.0009257,0.00015775533,1.0,1
165415859,165415831,0.47119418,2.0957154e-06,-0.29991394,1.0009294,0.009984984,1.0,1
165526039,165526011,0.47125602,2.088632e-06,-1.0258547,1.0009259,0.116822705,1.0,1
165616261,165616227,0.47124735,2.083064e-06,-0.24289964,1.0009159,0.0065495833,1.0,1
165725926,165725897,0.4712252,2.076452e-06,0.55995333,1.0009052,0.03480713,1.0,1
165816052,165816019,0.47121295,2.0713433e-06,0.27239573,1.0009006,0.008236963,1.0,1
165926106,165926077,0.4713034,2.065091e-06,-0.022797685,1.0009048,5.7696067e-05,1.0,1
166026108,166026080,0.47136307,2.0593106e-06,0.1595577,1.0009135,0.0028261582,1.0,1
166116367,166116336,0.47139198,2.0541904e-06,0.3476808,1.0009109,0.013419104,1.0,1
166226297,166226269,0.47130197,2.0482871e-06,0.06924076,1.000882,0.0005322286,1.0,1
166316586,166316554,0.4713325,2.0438063e-06,-0.48311973,1.0008829,0.025910975,1.0,1
166426377,166426349,0.4716046,2.037853e-06,-0.24452056,1.0009192,0.006637266,1.0,1
166526496,166526438,0.47182533,2.0318826e-06,-0.32630697,1.0009385,0.0118196,1.0,1
166616668,166616641,0.47188765,2.0265331e-06,-0.14490674,1.0009303,0.0023309386,1.0,1
166726375,166726343,0.47182825,2.0202476e-06,0.6450917,1.0009121,0.046196014,1.0,1
166816434,166816406,0.4717967,2.0155278e-06,0.5051964,1.0008968,0.028332748,1.0,1
166926587,166926555,0.47179034,2.0100942e-06,-0.25490248,1.0008883,0.0072130673,1.0,1
167016685,167016657,0.47185665,2.0056812e-06,0.015299663,1.0008929,2.5985653e-05,1.0,1
167126715,167126617,0.47195083,2.0003295e-06,-0.6727194,1.0008862,0.05023897,1.0,1
167226522,167226487,0.4720439,1.9955928e-06,-0.6180893,1.0008838,0.04241078,1.0,1
167316918,167316891,0.47208372,1.9915158e-06,0.27406988,1.0008824,0.008338675,1.0,1
167426819,167426786,0.4720846,1.9865906e-06,-0.047615726,1.0008706,0.00025169834,1.0,1
167516610,167516578,0.47212312,1.9826525e-06,-0.35597876,1.0008711,0.014067844,1.0,1
167626727,167626698,0.47216564,1.9780293e-06,-0.48737785,1.0008638,0.02637024,1.0,1
167716695,167716665,0.47219652,1.9743834e-06,-0.7954872,1.0008591,0.07025075,1.0,1
167816804,167816776,0.4722871,1.9703807e-06,-0.05171548,1.0008663,0.00029690843,1.0,1
167926853,167926825,0.472382,1.9658014e-06,-0.053213283,1.0008734,0.0003143536,1.0,1
168016883,168016852,0.47241446,1.962092e-06,-0.15818821,1.0008689,0.002777976,1.0,1
168126972,168126943,0.472522,1.9576876e-06,-0.35753277,1.0008684,0.014190974,1.0,1
168217000,168216971,0.47261718,1.9540207e-06,0.117495984,1.0008748,0.0015325823,1.0,1
168327164,168327134,0.47263777,1.9495687e-06,0.21134338,1.000872,0.0049585677,1.0,1
168417009,168416981,0.47271416,1.945879e-06,-0.2338337,1.0008736,0.0060700527,1.0,1
168527360,168527331,0.47266474,1.941741e-06,0.31822658,1.0008565,0.011242388,1.0,1
168627074,168627046,0.47280884,1.938045e-06,-0.24288973,1.0008589,0.006549421,1.0,1
168717230,168717203,0.4728452,1.9347847e-06,-0.25142032,1.000857,0.0070175612,1.0,1
168827512,168827484,0.47287032,1.9308588e-06,-0.14373992,1.0008584,0.0022937162,1.0,1
168917356,168917328,0.47291955,1.9275915e-06,-0.13116455,1.0008554,0.0019099372,1.0,1
169027565,169027535,0.47299904,1.9238644e-06,-0.609635,1.0008485,0.04125997,1.0,1
169117508,169117480,0.47296068,1.9208928e-06,0.4123913,1.0008425,0.018880384,1.0,1
169217435,169217348,0.47295994,1.917745e-06,-0.09054322,1.0008339,0.00091013825,1.0,1
169327513,169327486,0.47299847,1.914509e-06,0.4050309,1.0008302,0.018212663,1.0,1
169417528,169417500,0.47298393,1.9119288e-06,0.43105784,1.0008247,0.020628639,1.0,1
169527899,169527803,0.47304225,1.908966e-06,-0.10160655,1.000824,0.0011461546,1.0,1
169617937,169617878,0.4731007,1.9064445e-06,0.54958814,1.0008292,0.033532985,1.0,1
169717467,169717437,0.47310415,1.9035164e-06,0.4000307,1.0008262,0.01776583,1.0,1
169817912,169817885,0.47312254,1.9009549e-06,0.09525204,1.000819,0.0010072807,1.0,1
169917715,169917688,0.47315648,1.898332e-06,0.40335178,1.0008174,0.018062199,1.0,1
170028008,170027980,0.47325525,1.8955216e-06,-0.44797358,1.000826,0.022279412,1.0,1
170117851,170117823,0.47338215,1.892925e-06,-0.46171904,1.0008383,0.023667322,1.0,1
170217833,170217805,0.47348318,1.8898905e-06,0.4884475,1.0008506,0.026486466,1.0,1
170317901,170317874,0.47368008,1.886672e-06,-0.2674225,1.0008649,0.007939221,1.0,1
170417837,170417807,0.47378665,1.883282e-06,0.094558924,1.0008636,0.0009926306,1.0,1
170517946,170517919,0.47391427,1.8800005e-06,0.05949056,1.0008663,0.00039289598,1.0,1
170618107,170618076,0.47397205,1.8767603e-06,0.3660459,1.000863,0.014874897,1.0,1
170727987,170727959,0.47419173,1.8731649e-06,-1.0672754,1.0008663,0.12645455,1.0,1
170818328,170818273,0.47430664,1.8702709e-06,0.029084414,1.0008669,9.390783e-05,1.0,1
170918162,170918129,0.47432628,1.867137e-06,0.16858888,1.0008533,0.0031553307,1.0,1
171018029,171017989,0.4743465,1.864335e-06,-0.4819876,1.000833,0.025790963,1.0,1
171118457,171118426,0.47428727,1.8621034e-06,0.08199653,1.0008113,0.00074644224,1.0,1
171218170,171218141,0.47425577,1.8602549e-06,-0.36502773,1.000751,0.014793916,1.0,1
171318244,171318216,0.4741656,1.8599854e-06,0.86851156,1.0006744,0.083756,1.0,1
171428226,171428192,0.47415718,1.8611564e-06,-0.1965673,1.0006124,0.004290562,1.0,1
171518371,171518343,0.47408512,1.8632721e-06,0.80025786,1.0005403,0.07111854,1.0,1
171618471,171618443,0.47403368,1.8665032e-06,-0.31869102,1.0005221,0.011278994,1.0,1
171718285,171718257,0.47410768,1.8689096e-06,-0.6998241,1.0005981,0.05438456,1.0,1
171818641,171818577,0.4742468,1.8698375e-06,-0.3337487,1.0006874,0.012367964,1.0,1
171918601,171918574,0.4744562,1.8689528e-06,-0.015578277,1.0007838,2.6943628e-05,1.0,1
172018437,172018409,0.47462705,1.8662399e-06,-0.4900917,1.0008783,0.026664345,1.0,1
172118619,172118555,0.47470024,1.8621521e-06,0.13016653,1.0009449,0.0018808147,1.0,1
172218599,172218571,0.4745998,1.8581094e-06,0.45306194,1.0008615,0.022787604,1.0,1
172318741,172318713,0.47440383,1.8556193e-06,0.772224,1.0008154,0.0662049,1.0,1
172418737,172418707,0.47416085,1.8537862e-06,0.7307531,1.0007795,0.05928713,1.0,1
172518718,172518690,0.47410333,1.8523898e-06,-0.11344674,1.0007681,0.0014289208,1.0,1
172618948,172618917,0.47410136,1.8511704e-06,-0.82150763,1.0007683,0.074928515,1.0,1
172718747,172718715,0.47412074,1.8497648e-06,0.29576594,1.0007727,0.009712216,1.0,1
172819025,172818997,0.47393245,1.8486685e-06,0.70439744,1.0007484,0.05508941,1.0,1
172918810,172918780,0.47366077,1.8481973e-06,0.7591943,1.0007043,0.06399671,1.0,1
173018833,173018805,0.47355533,1.8481658e-06,0.2085073,1.0007019,0.0048272,1.0,1
173119221,173119165,0.47352678,1.8481466e-06,-0.7007463,1.0007043,0.0545222,1.0,1
173218862,173218834,0.47333905,1.8480138e-06,0.8511066,1.0006968,0.08043089,1.0,1
173319134,173319051,0.47320443,1.8520011e-06,-2.41861,77.15937,0.008423654,76.82865,1
173419101,173419073,0.4732131,1.8649471e-06,-5.647393,152.09232,0.023299484,151.56648,1
173519144,173519117,0.4732113,1.877874e-06,6.787454,145.67688,0.035138294,145.10762,1
173619236,173619207,0.47320944,1.8908322e-06,-5.1431384,154.59396,0.019011717,154.03647,1
173719169,173719141,0.47320154,1.9037485e-06,3.186487,148.74199,0.0075848713,148.00261,1
173819369,173819342,0.47319427,1.9167412e-06,6.362893,142.16756,0.03164217,141.52747,1
173919199,173919169,0.4731879,1.9296397e-06,6.5067873,135.84557,0.03462942,135.26582,1
174019156,174019129,0.47318226,1.9425866e-06,7.596085,130.27441,0.04921279,129.74255,1
174119584,174119555,0.47317642,1.9556517e-06,6.6138787,124.81889,0.038939435,124.23156,1
174219298,174219264,0.4731702,1.9685322e-06,8.123898,119.440186,0.06139541,118.94774,1
174319277,174319246,0.47316372,1.9814831e-06,6.7624254,114.22889,0.044482224,113.70043,1
174419425,174419394,0.47315678,1.9944766e-06,8.063863,109.20006,0.06616387,108.732735,1
174519405,174519373,0.47314966,2.007422e-06,4.9221134,104.34371,0.0257985,103.82857,1
174589554,0,nan,nan,nan,nan,nan,nan,0
